reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
the film reveals that she likes poodles,the film reveals that she likes poodles,0.0,1.0,0.0048,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
some concurrent programming models include coprocesses and deterministic concurrency,some concurrent programming models include code processes and deterministic concurrency,0.2222,0.7778,0.003,0.356,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
three,three,0.0,1.0,0.0,0.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it continues as a tollway until its terminus in hillside,it continued as a towway until its terminus in hillside,0.2,0.8,0.0039,0.6705,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it is next to burnhamthorpe collegiate institute and the burnhamthorpe square office complex,it is next to burnhamtor collegiate institute and the burnhamtor square office complex,0.1538,0.8462,0.0016,0.2748,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
however he never fully recovered from his wounds and died relatively early,however he never fully recovered from his illness and died relatively early,0.0833,0.9167,0.0116,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
following is a list of civil wars in ancient rome,following is the last civil war in ancient rome,0.4,0.6,0.0033,0.8328,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
wait for the end of the war,wait for the end of the war,0.0,1.0,0.0506,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
finally the beatles began playing at the jac on occasions,finally the beatles began playing at the jack on occasions,0.1,0.9,0.0014,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
within those constraints there still exists some ambiguity,within those constraints there still exists some ambiguity,0.0,1.0,0.005,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
pindari river later joins alaknanda river at karnaprayag,pindari river later joins laknanda river at karnapryag,0.25,0.75,0.0011,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
four doors lead from the landing into two bedrooms a closet and a small but functional bathroom,four doors lead from the landing into two bedrooms a closet and a small but functional bathroom,0.0,1.0,0.0052,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
sword art online is a popular anime,sold out online is a popular anime,0.2857,0.7143,0.0017,0.7357,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it is a member of the plastocyanin family of copper binding proteins,it is a member of the blastophyclin family of copper binding proteins,0.0833,0.9167,0.0062,0.4786,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
my dad is a republican,my dad is a republican,0.0,1.0,0.0029,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
george gilfillan displaying the hallmarks that would characterise his work,george gilfen displaying the hallmarks that would characterize his works,0.3,0.7,0.0014,0.6197,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he was initially denied a temple name and left unhonoured in imperial shrines,he was initially denied a temple name and left unhonored in imperial shrines,0.0769,0.9231,0.0024,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he was born in bramley yorkshire and educated at leeds grammar school,he was born in bramley yorkshire and educated at leeds grammar school,0.0,1.0,0.0068,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
during his college days he continued his political work with kerala students union,during his college days he continued his political work with kerala students union,0.0,1.0,0.0053,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i accuse this man of being a faker,i accuse this man of being a faker,0.0,1.0,0.0141,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
there was a loud shriek from a woman standing behind us,there was a loud shriek from a woman standing behind us,0.0,1.0,0.0296,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i thought you knew,i thought you knew,0.0,1.0,0.0026,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
a man with a white beard is writing in a book while two women look on,a man with white belt is writing in a book while two women look on,0.125,0.875,0.0088,0.4099,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
many of these phenomena are reversible,many of these phenomena are reversible,0.0,1.0,0.0107,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
his mother was of part german descent,his mother was of part german descent,0.0,1.0,0.0019,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
vitti s made only two english language films,bittes made only two english language films,0.25,0.75,0.0014,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the best method is to fix it in place with clips,the best method is to fix it and place with clips,0.0909,0.9091,0.0041,0.6163,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
his twin brother died from kidney failure,his twin brother died from kidney failure,0.0,1.0,0.0131,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i ve stuck it back together,i have stuck it back together,0.1667,0.8333,0.0063,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it s not one of those complicated things,city is more clearly visible,1.0,0.0,0.0058,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
tomorrow morning she will check into the hospital,tomorrow morning she will check into the hospital,0.0,1.0,0.0054,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he did this by obscuring the reflector with a mask containing two vertical slits,he did this by obscuring the reflector with a mask containing two vertical slits,0.0,1.0,0.0107,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the town is named after general john sullivan,the town is named after general john sullivan,0.0,1.0,0.0016,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
visitors can interact with these communities to learn about their culture and lifestyle,visitors can interact with these communities to learn about their culture and lifestyle,0.0,1.0,0.0226,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
acceleration of time,acceleration of time,0.0,1.0,0.0064,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it was seen early in the morning rushing over eastward,it was seen early in the morning rushing over eastward,0.0,1.0,0.0068,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
one week later she was released after successfully appealing her arrest,one week later she was released after successfully appealing her arrest,0.0,1.0,0.0097,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
have you met catherine,have you met catherine,0.0,1.0,0.0015,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
waterfire now enjoys national and international renown,waterfire now enjoys national and international renown,0.0,1.0,0.0023,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
she must have noted your lack of appetite,she must have noticed your lack of appetite,0.125,0.875,0.0103,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he fled but only got as far as greenwich before being captured,he fled but only got as far as greenwich before being captured,0.0,1.0,0.0063,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
katsande and her son were accused of voter intimidation,catsand and her son were accused of voter intimidation,0.1111,0.8889,0.006,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the old man said nothing,the old man said nothing,0.0,1.0,0.0062,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
you do it,you d,0.6667,0.3333,0.0004,0.0283,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it is therefore intricately related to the development of halacha,it is therefore intricately related to the development of halacha,0.0,1.0,0.0153,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
five days later royal marines boarded the platform and ended the broadcasting,five days later royal marines boarded the platform and ended the broadcasting,0.0,1.0,0.0014,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
we lit the lantern and walked over to his house,we lit the lantern and walked over to his house,0.0,1.0,0.0208,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the just claim got the right verdict,the just claim got the right verdict,0.0,1.0,0.0008,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
two,two,0.0,1.0,0.0,0.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
pran nath was born into a wealthy family in lahore in present day pakistan,ranak was born into a wealthy family in lahore in present day pakistan,0.1429,0.8571,0.0188,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the event is supposed to be plastic free zone,the event is supposed to be plastic free zone,0.0,1.0,0.0045,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i would have won the junior olympics if not for those medaling kids,i d have won the junior olympics if not for those meddling kids,0.1538,0.8462,0.0017,0.1685,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the album received critical acclaim from several newspapers,the band foreseen critical acclaim from several music videos,0.5,0.5,0.0016,0.2741,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it is located in the loop across michigan avenue from millennium park,it is located in the loop across michigan avenue from millennium park,0.0,1.0,0.0025,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
no but it is nice to meet you,no but it is nice to meet you,0.0,1.0,0.0284,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
does this mean he will go to jail,does this mean he will go to jail,0.0,1.0,0.0466,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he was born at wichenford in worcestershire and educated at balliol college oxford,he was born at wichenford in worcestershire and educated at balliol college oxford,0.0,1.0,0.0034,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
a monument to honour him exists in the village,a monument to honor him exists in the village,0.1111,0.8889,0.0041,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
after the dissolution of the soviet union she became a russian citizen,after the dissolution of the soviet union she became a russian citizen,0.0,1.0,0.0196,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
he was arrested within days placed on trial and found guilty,he was arrested within days placed on trial and found guilty,0.0,1.0,0.01,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the area around megali sterna consists mostly of agricultural land,the area around megalithina consists mostly of agricultural land,0.2,0.8,0.0026,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it was later revealed that the letter was a prank concocted by the exile,it was later revealed that the letter was a prank concocted by the exile,0.0,1.0,0.0229,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
a fire button shoots the player craft s weaponry,a fire button shoots the player crafts weaponry,0.2222,0.7778,0.0001,0.8446,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
well i think so,well i think so,0.0,1.0,0.0064,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
take them or leave them,take them or leave them,0.0,1.0,0.0227,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
sylvester needed to meditate to clear his mind,sylvester needed to meditate to clear his mind,0.0,1.0,0.0138,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
olivia have you seen my keys,olivia have you seen my keys,0.0,1.0,0.0007,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i find crumpets totally repulsive and disgusting,i find trumpets totally repulsive and disgusting,0.1429,0.8571,0.0025,0.5797,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
hey,hey,0.0,1.0,0.0,0.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
that s the sub foreman explained thorpe,that some foreman explained thoughtfully,0.5714,0.4286,0.0012,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
at the marriage of dionysus fourteen sacred women officiated at fourteen altars,at the marriage of dionysus fourteen sacred women officiated at fourteen altars,0.0,1.0,0.0035,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
well what of that,well what was that,0.25,0.75,0.0073,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
target was set to open in october,target was set to open in october,0.0,1.0,0.0069,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
at least forty one protesters were killed in the ensuing engagement,at least forty one protesters were killed in the niusing engagement,0.0909,0.9091,0.0007,0.1912,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
only a small greek state became independent in the balkans with limited russian influence,only a small greek state became independent in the balkans with limited russian influence,0.0,1.0,0.0027,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it was my fear of failure that first kept me from attempting the master work,it was my fear of failure that first kept me from attempting the masterwork,0.1333,0.8667,0.0165,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
once these roots reach the ground they grow into woody trunks,once these roots reach the ground they grow into woody trunks,0.0,1.0,0.0131,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the rainforests are depleted we turned the planet into a waste ground,the rainforests are depleted we turn the planet into a waste ground,0.0833,0.9167,0.0081,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
they joined the band during the encore,they joined the band during tencor,0.2857,0.7143,0.0005,0.0344,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the building was later used as the brewery s offices,the building was later used as the brewery s offices,0.0,1.0,0.0044,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the film first showed hamilton s skill at filming intricate set piece action sequences,the film first showed hamilton s skill at filming intricate set piece action sequences,0.0,1.0,0.0013,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
for example jeanette aw is the lead artist for channel u s jump,for example jennette awe is the lead artist for channel u s jump,0.1538,0.8462,0.0007,0.8376,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i hope you are well,i hope you are well,0.0,1.0,0.0102,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
only once did an unsuspecting person get the answer wrong and lose the prize,only once did an unsuspecting person get the answer wrong and lose the prize,0.0,1.0,0.0053,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i ve never seen her before,i d never seen her before,0.1667,0.8333,0.0026,0.8608,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
don t worry i took a cab to get home safely,don t worry i took a cab to get home safely,0.0,1.0,0.0031,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
step free access is available on both platforms via ramps from the nearby road,step free access is available on both platforms via ramps from the nearby road,0.0,1.0,0.0036,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
a little token of appreciation,a little token of appreciation,0.0,1.0,0.0062,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the town was named after the spanish term for lumber,the town was named after the spanish term for lumbar,0.1,0.9,0.0103,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
his unit guarded the smolny institute in october,his unit guarded the smallney institute in october,0.125,0.875,0.0002,0.2828,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the department includes the orchestra choir band visual arts and theater productions,the department includes the orchestra choir band visual arts and theatre productions,0.0833,0.9167,0.0009,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
when the carpet and the curtains caught fire it was getting warm,when the carpet and the curtains caught fire it was getting warm,0.0,1.0,0.0071,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the empty flask stood on the tin tray,the empty flask stood on the tin tray,0.0,1.0,0.001,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
building blocks such as these could be the way forward,little books such as things could be the way forward,0.3,0.7,0.0049,0.2984,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the author is a blogger and social media phenomenon,the author is a blogger and social media phenomenon,0.0,1.0,0.0132,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
other cast members include donna reed and barry nelson,other cast members include donna reed and barry nelson,0.0,1.0,0.0028,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
words are in my not so humble opinion our most inexhaustible source of magic,words are in my not so humble opinion a most inexhaustible source of magic,0.0714,0.9286,0.0142,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
what are you going to do sir,what are you going to do sir,0.0,1.0,0.0342,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
i always end up soft throwing,i always end up soft throwing,0.0,1.0,0.0007,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the boy wanted to believe that his friend had simply become separated from him by accident,the boy wanted to believe that his friends had simply become separated from him by accident,0.0625,0.9375,0.0166,0.9377,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the servant sends leonardo away and the guests begin arriving for the wedding,the servant sends leonardo away and the guests begin arriving for the wedding,0.0,1.0,0.0024,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
if not true it is very ingenious,if not true it is very ingenious,0.0,1.0,0.0024,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
president nicolas maduro condemned the protest actions,president nicholas maduro condemned the protest actions,0.1429,0.8571,0.0028,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
meanwhile ritchie frantically tries to get a stay of execution,meanwhile ritchie frantically tries to get a state of execution,0.1,0.9,0.001,0.3405,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it doesn t look good,it does not look good,0.4,0.6,0.0165,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it is owned and managed by members of bangladesh police,it is owned and managed by members of bangladesh police,0.0,1.0,0.0068,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
ritz productions include to kill a mockingbird and big among others,rich productions include to kill a monkey bird and big among others,0.2727,0.7273,0.0007,0.8979,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
let s do this in chronological order,let s do this in chronological order,0.0,1.0,0.0019,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
it must have fallen while i was sitting over there,it was a problem while i was sitting over there,0.3,0.7,0.0115,1.0,1,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
sherman s mother in law margaret odding married secondly john porter another signer of the portsmouth compact,sherman s mother in law margaret otting married secondly john porter another signer of the portsmouth compact,0.0588,0.9412,0.0008,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
the path will be known as the northern strand community trail,the path will be known as the northern strand community trail,0.0,1.0,0.0026,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
darden is also the mentor of professional poker player amnon filippi,darden is also the mentor of professional poker player amnon felipe,0.0909,0.9091,0.0023,1.0,0,0.8836,0.8943,0,0,0,base,base,0,leading_silence_amp0.0_dur3.0,leading_silence,0.0,3.0,"leading_silence
amp=0, dur=3"
