ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
his success seems to have been the outgrowth of hard study and ability to perform the most exhaustive labor without fatigue	his success seems to have been the outgrowth of hard study and ability to reform the most exhaustive labor without fatigue	0.75	0.75	1.0	0.9548213104344142
while they were talking the beggar had taken the apples which the girls were to eat for dessert and had sprinkled a sleeping powder over them	while they were talking the beggar had taken the apples which the girls were to eat for dessert and had sprinkled a sleeping powder over them	0.7	0.45	0.6428571428571429	0.9999994275262222
i saw that interview in the paper yesterday telling where you were and i thought i had to see you that's all good night i'm going now	i saw that interview in the paper yesterday telling where you were and i thought i had to see you that's all good night i'm going now	0.45	0.3	0.6666666666666666	0.9999958475309328
i thoroughly understood and appreciated the necessity for waiting before crossing the fjord for that moment when the sea at its highest point is in a state of slack water	i thoroughly understood and appreciated the necessity for waiting before crossing the fiord for that moment when the sea at its highest point is in a state of slack water	0.75	0.75	1.0	0.9816803207400944
that penance hath no blame which magdalen found sweet purging our shame self punishment is virtue all men know	that penance half no blame which magdalen found sweet purging our shame self punishment is virtue all men know	0.32	0.4	1.0	0.9693844566204546
lincoln had called for volunteers to put down a rebellion but harry heard everywhere in charleston that the confederacy was now secure	lincoln had called for volunteers to put down a rebellion but harry heard everywhere in charleston that the confederacy was now secure	0.65	0.6	0.923076923076923	0.9999994271895719
thou makest me remember where and what proserpina that moment was when lost her mother her and she herself the spring	thou makest me remember where and what priscipina that moment was when lost her mother her and she herself the spring	0.1	0.1	1.0	0.859124601812678
and now that it hath pleased her to deny me this love my master of his great goodness hath placed all my beatitude there where my hope will not fail me	and now that it hath pleased her to deny me this love my master of his great goodness hath placed all may be attitude there where my hope will not fail me	0.75	0.25	0.3333333333333333	0.9456272774942854
and therewithal such a bewilderment possess'd me that i shut mine eyes for peace and in my brain did cease order of thought and every healthful thing	and there with all such a bewilderment possessed me that i shut my eyes for peace and in my brain did cease order of thought and every helpful thing	0.75	0.4	0.5333333333333333	0.8982310721644163
afore christmas time i was as full as full could be of going home for good and all yo han heard how i've wished it this terrible long time	before christmas time i was as full as school could be of going home for good gnaw you and heard how i've wished it this terrible long time	0.45	0.25	0.5555555555555556	0.8927896023155503
and the glance she cast him while not meeting his eye showed that she understood the importance of the admission	and the glance she cast him while not meeting his eye showed that she understood the importance of the admission	0.75	0.75	1.0	0.9999999999999993
considerations of delicacy seemed to forbid taking this liberty even with an intimate friend	considerations of delicacy seemed to forbid taking this liberty even with an intimate friend	0.75	0.75	1.0	0.9999999999999996
so low he fell that all appliances for his salvation were already short save showing him the people of perdition	so low he felt that all appliances for his salvation were already short save showing him the people of tradition	0.15	0.25	1.0	0.8723696383660524
by which a soul is drawn from its body and across gulfs of echoing space returned the man on the mat	by which a soul is drawn from its body and across gulfs of echoing space returned the man on the mat	0.2	0.25	1.0	0.9999999999999994
cautiously placing a hand against the rocks to steady himself tad wisely concluded that hereafter it would not pay to be too curious	cautiously placing a hand against the rock as setting himself ten wisely concluded that hereafter it would not be to be too curious	0.65	0.25	0.3846153846153846	0.8884788819953094
and what allurements or what vantages upon the forehead of the others showed that thou shouldst turn thy footsteps unto them	and what allurements or what vanitages upon the forehead of the others showed that thou shouldst turn thy footsteps unto them	0.3	0.2	0.6666666666666667	0.9778352572980469
another advantage the red wheats possess is their comparative immunity from the attacks of mildew and fly	another advantage the red weeds possess is their comparative immunity from the attacks of mildo and fly	0.75	0.65	0.8666666666666667	0.7748205222341334
the placard gwynplaine the laughing man taken from its nail in the green box was hung up close to the sign of the inn	the placard when plained the laughing man taken from its nail in the green box was hung up close to the sign of the inn	0.65	0.2	0.3076923076923077	0.9013661345407401
they have known me much longer but never honor me with any familiarity though hardly a day passes without my bringing them food	they have known me much longer but never honor me with any familiarity though hardly a day passes without my bringing them food	0.75	0.75	1.0	0.9999995869143887
these standards to the rearward longer were than was my sight and as it seemed to me ten paces were the outermost apart	these standards to the rearward longer were than was my sight and as it seemed to me ten paces where the outermost apart	0.1	0.1	1.0	0.9947979910425266
i love thee i love thee cried the violin and the worship was entreaty that knew not itself	i love thee i love thee cried the violin and the worship was entreaty that knew not itself	0.85	0.75	0.8823529411764706	0.9999994809113901
on sunday morning a clear beautiful and still day the order was given for the whole army to advance and to attack immediately	on sunday morning a clear beautiful and still day the order was given for the whole army to advance and to attack immediately	0.65	0.65	1.0	0.9999995440310365
could you could you sit down and talk about it quietly bartley as if i were a friend and not some one who had to be defied	could you could you sit down and talk about it quietly partly as if i were a friend and not some one who had to be defied	0.45	0.45	1.0	0.8834158821430538
then add the yolks of the eggs well beaten stir them to the sauce but do not allow it to boil and serve very hot	then add the yolks of the eggs well beaten stir them to the sauce but do not allow it to boil and serve very hot	0.75	0.75	1.0	0.9999995301045124
i do not think there shone so great a light under the lids of venus when transfixed by her own son beyond his usual custom	i do not think there shone so great a light under the lids of venus when transfixed by her own son beyond his usual custom	0.3	0.25	0.8333333333333334	0.9999999999999993
the interval between these four contained a chariot triumphal on two wheels which by a griffin's neck came drawn along	the interval between these four contained a chariot triumphal unto wheels which by a griffin's neck came drawn along	0.3	0.25	0.8333333333333334	0.9883606389729324
the vine grew outside many of the houses and there were some with sign boards on which was painted a bottle and a glass that made me feel much at home	the vine grats eyed many of the houses and there were some with sign boards on which was painted a bottle and a glass that made me feel much at home	0.75	0.45	0.6	0.922439984067732
it was not then wholly from ignorance or improvidence that he failed to establish permanent towns and to develop a material civilization	it was not then wholly from ignorance or in providence that he failed to establish permanent towns and to develop in material civilization	0.75	0.65	0.8666666666666667	0.9767492277542372
missus norman and her little daughter were out driving with a friend and were expected to return in good time for dinner	missus norman and her little daughter were out driving with a friend and were expected to return in good time for dinner	0.75	0.75	1.0	0.9999999999999993
place the jug in a saucepan of boiling water keep stirring well until it thickens but do not allow it to boil or it will curdle	place the jug in a saucepan of boiling water keep stirring well until it thickens but do not allow it to boil or it will curdle	0.75	0.75	1.0	0.9999999999999993
i felt quite lively myself as i mingled with the christmas crowd looking for things which might not turn out to be absolutely preposterous	i felt quite lively myself as i mingled with the christmas crowd looking for things which might not turn out to be absolutely preposterous	0.65	0.75	1.0	0.9999999999999994
o husband whose unhappy fate in being mine hath borne thee from the marriage bed to the grave	o husband whose unhappy fate in being mine hath borne me from the verygebed to the grave	0.7	0.3	0.4285714285714286	0.9191327842311698
loafing was all very well for these fellows who knew not mister vladimir and had women to fall back upon whereas he had a woman to provide for	nothing was all very well for these fellows he knew not mister vladimir and had women to fall back upon whereas he had a woman to provide for	0.65	0.25	0.3846153846153846	0.8090342987576944
the country was highly cultivated every ledge being planted with chestnuts walnuts and apple trees from which the apples were now gathering	the country was highly cultivated every ledge being planted with chestnuts walnuts and apple trees from which the apples were now gathering	0.4	0.65	1.0	0.9999999999999993
presently feet were heard advancing along the passage several pairs it seemed and a light gleamed through the window over the door	presently feet were heard advancing along the passage several pairs it seemed and a light gleamed through the window over the door	0.75	0.75	1.0	0.9999999999999996
one dark night at the head of a score of his tribe he fell upon wabigoon's camp his object being the abduction of the princess	one dark night at the head of a score of his tribe he fell upon will bigger one's camp his object being the abduction of the princess	0.3	0.25	0.8333333333333334	0.887766620852255
on the eleventh day we sighted cape portland over which towered mount myrdals yokul which the weather being clear we made out very readily	on the eleventh day we sighted cape portland over which towered mountain ridgeals yokele which the weather being clear we made out very readily	0.6	0.3	0.5	0.9358501389718652
the sun as you see tells quite another story and will not be coaxed out of it after half a dozen patient attempts on my part	the sun as you see tells quite another story and will not be coaxed out of it after half a dozen patient attempts on my part	0.45	0.3	0.6666666666666666	0.9999999999999991
the court was spacious well paved and perfectly clean there being probably another entrance behind the stables for removing the litter	the court was spacious well paved and perfectly clean there were being probably another entrance behind the stables for removing the litter	0.65	0.45	0.6923076923076923	0.9961156134793332
the merchant's daughter at first did not answer but as he kept on calling to her she finally asked him what it was that he wanted	the merchant's daughter at first did not answer but as he kept on calling to her she finally asked him what it was that he wanted	0.75	0.75	1.0	0.9999999999999993
yes mister slater the assistant manager who was in the lobby at the time says that ten minutes at least must have elapsed	yes mister slater the assistant manager who was the mahogany at the time says that ten minutes at least must have he lapsed	0.75	0.25	0.3333333333333333	0.8729149289056211
what led me into it was a certain thirst for vengeance which is strong enough to disturb the quietest hearts	what led me into it was a certain thirst for vengeance which is strong enough to disturb the quietest hearts	0.75	0.75	1.0	0.9999999999999992
when he returned to the camp he must remain at a distance until he had again entered the vapor bath and prepared himself for intercourse with his fellows	when he returned to the camp he must remain at a distance until he had again entered the vapor bath and prepared himself for intercourse with his fellows	0.3	0.3	1.0	0.9999994343039563
in moments of deep feeling alike sudden bursts of prosperity as in darker hours man must be alone	in moments of deep feeling alike sudden bursts of prosperity as in darker hours man must be alone	0.65	0.45	0.6923076923076923	0.9999995242570678
he laid down his violin and seated himself where mary told him in her father's arm chair by the fire	he laid down his violin and seated himself where mary told him in her father's arm chair by the fire	0.75	0.75	1.0	0.9999995142124585
do you think i would go answered miss milner with an eagerness that for a time suppressed her tears in contradiction to his will	do you think i would go answered miss milner with an eagerness that for a time suppressed her tears in contradiction to his will	0.4	0.45	1.0	0.9999994729669
ay she answered half bitterly and would that we could live without food and imitate perfectly the immortal gods	i she answered half bitterly and would that we could live without food and imitate perfectly the immortal gods	0.65	0.45	0.6923076923076923	0.9865692498190635
you would think that with six legs apiece and three joints in each leg they might walk quite fast yet they never did	you would think that with six legs a piece and three joints in each leg they might walk quite fast yet they never did	0.45	0.4	0.888888888888889	0.9815606241998187
confusion and dismay together mingled forced such a yes from out my mouth that sight was needful to the understanding of it	confusion and dismay together mingled forced such a yes from out my mouth that sight was needful to the understanding of it	0.45	0.2	0.4444444444444445	0.9999995463495399
the ginger plant known to naturalists as zingiber officinale is a native of the east and west indies	the ginger plant known to naturalists as gingerborough officially is a native of the east and west indies	0.7	0.1	0.14285714285714288	0.8554306336055246
when your hands or lips are cracked and rough from the cold does your mother ever put on glycerin to heal them	when your hands or lips are cracked and rough from the cold does your mother ever put on lesser into healed them	0.65	0.2	0.3076923076923077	0.8742632538843466
i had long been wishing that an old fashioned christmas had been completely extinct before i had thought of adventuring in quest of one	i had long been wishing that an old fashioned christmas had been completely extinct before i had thought of adventuring in quest of one	0.3	0.45	1.0	0.9999999999999996
night after night his sleep had been disturbed by fears for her when abroad morning after morning it had been broken by the clamour of her return	night after night his sleep had been disturbed by fears for her when abroad morning after morning it had been broken by the clamour of her return	0.75	0.75	1.0	0.9999937463106396
who knows whether jean valjean had not been on the eve of growing discouraged and of falling once more	who knows whether jean valjean had not been on the eve of growing discouraged and of falling once more	0.65	0.75	1.0	0.999987387490372
she stopped with her hand on the latch of the wilsons door to still her beating heart and listened to the hushed quiet within	she stopped with her hand on the latch of the wilson's door to still her beating heart and listened to the hushed quiet within	0.75	0.75	1.0	0.9861006032201719
again there was a very old carriage whose wheels in spite of rust and decay i could see had been designed originally for iron rails	again there was a very old carriage whose wheels in spite of rest and decay i could see had been designed originally for iron rails	0.75	0.75	1.0	0.9809184333114815
at such time its height seems much less as if crouching and weary it were taking rest	at such time its height seems much less as if crouching and weary it were taking rest	0.45	0.3	0.6666666666666666	0.9999995464473136
all waters that on earth most limpid are would seem to have within themselves some mixture compared with that which nothing doth conceal	all waters that on earth most limpid are would seem to have within themselves some mixture compared with that which nothing doth conceal	0.2	0.2	1.0	0.9999994977483806
then without further remark he put his finger to his lips frowned darkly and descended into the small boat which awaited us	then without further remark he put his finger to his lips frowned darkly and descended into the small boat which awaited us	0.7	0.4	0.5714285714285715	0.9999994675655024
austrian burgundy is one of the finest wines possessing rich flavor and fine perfume other burgundies are	austrian burgundy is one of the finest wines possessing rich flavor and fine perfume other burgundies are	0.75	0.75	1.0	0.999999482344236
and some of the birds who were attentive and careful soon saw how it was done and started nice homes for themselves	and some of the birds who were attentive and careful soon saw how it was done and started nice homes for themselves	0.75	0.65	0.8666666666666667	0.9999999999999993
ye are new comers and because i smile began she peradventure in this place elect to human nature for its nest	ye are new comers and because i smile began she purred venture in this place elect to human nature for its nest	0.15	0.05	0.33333333333333337	0.9487926132752856
even in america ever'body bows low to our president an the blueskins are so fraid o their boolooroo that they tremble whenever they go near him	even in america everybody boughs load our president and the blueskins are so afraid of their boolooroo that they triple whenever they go near him	0.2	0.05	0.25	0.8558610432791243
at the moment when he freed his left foot from the stirrup he threw his body sharply to the right reaching for the hat without taking the precaution to grasp the pommel	if the moment when he frate his left foot from the stirrup he threw his body sharply to the right reaching for the hat without taking the precaution to grasp the pomel	0.75	0.4	0.5333333333333333	0.9140664093927218
it has not been running since last night or it would be full of curious people all the time hustling to get a glimpse of this place	it has not been running since last night or it would be full of curious people all the time hustling to get a glimpse of this place	0.65	0.65	1.0	0.9999999999999994
the sky was visible through several gaping holes in the roof which was sagging dangerously on its supporting trusses	the sky was visible through several gaping holes in the roof which was sagging dangerously on its supporting tresses	0.85	0.75	0.8823529411764706	0.9780871485035441
the children were infinite in number and exceedingly merry i need hardly say that they came in for their full share of the prevailing beauty	the children were infinite in number and exceedingly merry i need hardly say that they came in for their full share of the prevailing beauty	0.65	0.4	0.6153846153846154	0.9999970494662839
in making this he had expected no success though from the energetic nature of his disposition he had made the attempt with some zeal	in making this he had expected no success though from the energetic nature of his disposition he had made the attempt with some zeal	0.75	0.75	1.0	0.9999995127339879
we have both seen the same newspaper of course and you have been the first to clear the thing up that's it isn't it	we have both seen the same newspaper of course and you have been the first to clear the thing up that's it isn't it	0.65	0.45	0.6923076923076923	0.9999995026104369
cosette on her side had also unknown to herself become another being poor little thing	cosette on her side had also unknown to herself become another being poor little thing	0.45	0.45	1.0	0.9999805351664881
they were not to leave it again till the tops of the wahiti ranges were lit with the first fires of day	they were not to leave it again till the tops of the wide heedy ranges were lit for the first fires of day	0.7	0.75	1.0	0.8722662343934626
north knew well that he would never dare to attempt any such act of violence but the insult stung him like the cut of a whip	north knew well that he would never dare to attempt any such active violence but the insult stung him like the cut of a whip	0.75	0.75	1.0	0.9777955439444501
i could not help smiling to see him look so big on his little horse his long legs now and then touching the ground made him look like a six footed centaur	i could not help smiling to see him look so big on his little horse his long legs now and then touching the ground made him look like a six foot at centaur	0.75	0.65	0.8666666666666667	0.9951377924114834
then bidding the boys ride up near the spot to watch him he drew off some ten rods and wheeling spurred his pony to a run	then bidding the boys ride up near the spot to watch him he drew off some ten rods and wheeling spurt his pony to a red	0.45	0.2	0.4444444444444445	0.9603361426687066
it is a native of portugal and when its leaves are used as a seasoning herb they have an agreeable aromatic flavour	it is a native of portugal and when its leaves are used as a seasoning herbs they have an agreeable aromatic flavour	0.75	0.75	1.0	0.9949366310221183
over the child which yet breathed the father bent watching anxiously for some ground of hope where hope there was none	over the child which yet breathed the father bent watching anxiously for some ground of hope where hope there was none	0.3	0.25	0.8333333333333334	0.9999994567186875
the comparison occurred to mister verloc because he had sat astride various army horses in his time and had now the sensation of an incipient fall	the comparison occurred to mister verloc because he had satisfied various army horses in his time and had now the sensation of an incipient fall	0.75	0.45	0.6	0.9514539533066318
somehow or other cat has taught them that he's in charge here and he just chases them for fun now and again when he's not busy sleeping	somehow or other cat has taught them that he is in charge here and he just chases them for fun now and again when he's not busy sleeping	0.65	0.65	1.0	0.998966654493265
at every performance the yard of the inn transformed into a pit was filled with a ragged and enthusiastic audience	at every performance the yard of the inn transformed into a pit was filled with a ragged and enthusiastic audience	0.75	0.75	1.0	0.9999995008618325
many of the indians believed that one may be born more than once and there were some who claimed to have full knowledge of a former incarnation	many of the indians believed that one may be borne more than once and there were some who claimed to have full knowledge of a former incarnation	0.75	0.75	1.0	0.981579090265832
colonel leonidas talbot regarded the white flag with feelings in which triumph and sadness were mingled strangely	colonel leonidas talbot regarded the white flag with feelings in which triumph and sadness were mingled strangely	0.75	0.75	1.0	0.9999992275120645
throughout this century the power of the church was constantly on the increase and is visible in many important changes	throughout the century the power of the church was constantly on the increase and is visible in many important changes	0.65	0.75	1.0	0.9838269875410464
i tried it yesterday it set my brains on fire i'm feeling that glass i took just now	i tried it yesterday it set my brains on fire i'm feeling that glass i took just now	0.25	0.2	0.8	0.9999995730424269
i declared myself quite willing for it was necessary to brazen it out after having ventured as far as i had done	i declared myself quite willing for it was necessary to brazen it out after having ventured as far as i had done	0.75	0.7	0.9333333333333332	0.9999994480786458
and away she flew to her own cosy nest in the elm tree where she was soon fast asleep forgetting all about the matter	and away she flew to her own cosiness in theom tree where she was soon vast asleep forgetting all about the matter	0.6	0.25	0.4166666666666667	0.8857437749996071
saint moling survived him three years and saint adamnan so intimately connected with his reign ten years	saint molling survived him three years and sate a dumb man so intimately connected with his reign ten years	0.3	0.25	0.8333333333333334	0.767506694151391
you take this to this address he said handing him the envelope and give it to missus hurstwood yes sir said the boy	you take this to this address he said handing him the envelope and give it to missus hurstwood yes sir said the boy	0.3	0.25	0.8333333333333334	0.9999989287375539
yet the most charitable criticism must refuse these sectaries any knowledge of the pure and proper divinity of christ	yet the most charitable criticism must refuse these sectaries any knowledge of the pure and proper divinity of christ	0.7	0.75	1.0	0.9999221804418659
how do you know asked their father i am older and wiser than you are and i know that there are many evils which might come upon you	how do you know asked their father i am older and wiser than you are and i know that there are many evils which might come upon you	0.3	0.6	1.0	0.9999995147803723
and the captain of course concluded after having been introduced to kitty that missus norman was a widow	and the captain of course concluded after having been introduced to kitty that missus norman was a widow	0.65	0.65	1.0	0.9999999999999991
this world's thick vapours whelm your eyes unworthy of that glorious show blind to his splendour bent upon his shame	the world's thick vapours well more eyes unworthy of that glorious show blind his splendor bent upon his shame	0.75	0.2	0.26666666666666666	0.942656917853885
be the results however what they might randal could see but one plain course before him now	be the results however what they might randal could see but one plain course before him now	0.3	0.2	0.6666666666666667	0.9999999999999996
after a vast amount of unfastening the door was opened and on the threshold there stood a girl with a lighted candle in her hand	after a vast amount of unfastening the door was opened and on the threshold there stood a girl with a lighted candle in her hand	0.75	0.7	0.9333333333333332	0.9999994676433793
my uncle was delighted for myself moody and dissatisfied i appeared almost to expect a glimpse of the ghost of hamlet	my uncle was delighted for myself moody and dissatisfied i appeared almost to expect a glimpse of the ghost of hamlet	0.25	0.25	1.0	0.9999999999999998
we have all been giving mary ann presents and i suppose you mister whiting have been giving her something too	we have all been giving mary and presents and i suppose you mister widening have been giving her something too	0.75	0.3	0.39999999999999997	0.8835471782158476
but in reality hansel was not looking at a cat but every time he stopped he dropped a pebble out of his pocket upon the path	but in reality hansel was not looking at a cat but every time he stopped he dropped a pebble out of his pocket upon the path	0.7	0.6	0.8571428571428572	0.9999990053799829
he passed through one apartment after another where were ladies and gentlemen asleep in their chairs or standing	he passed through one apartment after another where were ladies and gentlemen asleep in their chairs or standing	0.75	0.75	1.0	0.9999999999999993
ah father said hansel i am looking at my white cat sitting upon the roof of the house and trying to say good bye	ah father said hansel i am looking at my white cat sitting upon the roof of the house and trying to say good bye	0.2	0.3	1.0	0.9999994362919998
lige leaning over the brink was able to follow the boy's movements by the aid of the thin arc of light made by the torch in tad's hand	liege leaning over the brink was able to follow the boy's movements by the aid of the thin ark of light made by the torch into its hand	0.75	0.45	0.6	0.8552161240407885
strain the sauce through a fine collander and add a few raisins a piece of honey cake or ginger snaps and the meat of one fresh tomato	strain the sauce through a fine calender and add a few raisins a piece of honey cake or ginger snaps and the meat of one fresh tomato	0.4	0.45	1.0	0.9817180448376187
sure enough there he came through the shallow water his wet back shell partly out of it and shining in the sunlight	sure enough there he came through the shallow water his wet back shell partly out of it and shining in the sunlight	0.7	0.75	1.0	0.999999565054553
that will do missus presty your defense is thoroughly worthy of your conduct in all other respects	that will do missus presty your defenses thoroughly worthy of your conduct in all other respects	0.25	0.25	1.0	0.9497426503004339
all his emotions whatever they might have been augmented his strange face of joy or to speak more correctly aggravated it	all his emotions whatever they might have been invented his strange face of joy or to speak more correctly aggravated it	0.75	0.45	0.6	0.9549062477625345
in all our history you are the first people from outside our borders who have ever stepped a foot in our land	in all our history you are the first people from outside our borders who have ever stepped a foot in our land	0.75	0.6	0.7999999999999999	0.9997823395117785
grethel she cried in a passion get some water quickly be hansel fat or lean this morning i will kill and cook him	gretel she cried in a passion get some water quickly be handsome fat or lean this morning i will kill and cook him	0.1	0.1	1.0	0.8809011783226134
i'm here because the matter is of utmost importance and brandd is the one i must see now stand aside	i may here because the matter is of utmost importance and brand is the one i must see now stand aside	0.7	0.25	0.35714285714285715	0.8778988469603043
after antonia had said the new words over and over she wanted to give me a little chased silver ring she wore on her middle finger	after antonia had said the new words over and over she wanted to give me a little chase till her ring that she wore on her middle finger	0.6	0.45	0.75	0.9291878014276475
if the quenelles are not firm enough add the yolk of another egg but omit the white which only makes them hollow and puffy inside	if the quinals are not firm enough add the yoke of another egg but omit the white which only makes them hollow in puffy inside	0.9	0.25	0.2777777777777778	0.8720353576844722
at that hour there was no one in the fair ground except perhaps some reeling drunkard making staggering shadows in dark corners	at that hour there was no one in the fair ground except perhaps some reeling drunkard making staggering shadows and dark corners	0.75	0.75	1.0	0.9937472116533178
mode put the milk and butter into a saucepan and keep shaking it round until the latter is melted	mode put the milk in butter into a saucepan and keep shaking it round until the latter is melted	0.75	0.45	0.6	0.9851353963853687
the rope however was stronger than the mule's no and he was finally prevailed upon by the strength of the rope to cross the creek	the rope however was stronger than the mules no and he was finally prevailed upon by the strength of the rope to cross the creek	0.4	0.4	1.0	0.98731145332174
thus was she borne away captive of her dead neither willing nor unwilling of life and death equally careless	thus was she borne away captive of her dead neither willing nor unwilling of life and death equally careless	0.65	0.4	0.6153846153846154	0.9999999999999996
note the wine in this sauce may be omitted and an onion sliced and fried of a nice brown substituted for it	note the wine in this sauce may be omitted and an onion sliced and fried of a nice brown substituted for it	0.75	0.75	1.0	0.9999999999999993
lastly the royal brothers fell themselves victims to the epidemic which so sadly signalizes their reign	lastly the royal brothers fell themselves victims to the epidemic which so sadly signalized as their rain	0.7	0.25	0.35714285714285715	0.9113143394820848
he was of a clean saving disposition and had already paid a number of monthly instalments on two lots far out on the west side	he was of a clean saving disposition and had already paid a number of monthly in solomon's on two lots far out on the west side	0.75	0.3	0.39999999999999997	0.8474070678341679
they did not breathe it into their mouths or through gills but took it in through some openings in the back part of their bodies	they did not breathe it into their mouths or through gills but took it in through some openings in the back part of their bodies	0.75	0.7	0.9333333333333332	0.9999999999999991
just an everyday detective but ambitious i suppose and quite alive to the importance of being thorough	just in every day detective but ambitious i suppose and quite alive to the importance of being thorough	0.65	0.4	0.6153846153846154	0.9254976264191578
four months had made great changes he bore himself more like a man his manner was much more considered and grave	for months had made great changes he bore himself more like a man his manner was much more considered and grave	0.65	0.45	0.6923076923076923	0.8897855849910643
was it not all a dream of his own creation while his eye had been fixed in abstraction on that bright and flowing river	was it not all a dream of his own creation while his eye had been fixed in abstraction on that bright and flowing river	0.65	0.65	1.0	0.9999999999999994
so christie turned a deaf ear to her prophetic soul and gave herself up to the blissful holiday that had come at last	so christianity turned a deaf ear to her prophetic soul and gave herself up to the blissful holiday that had come at last	0.75	0.45	0.6	0.8181927708457873
she was one of a large company at a house where she had never been before a beautiful house with a large garden behind	she was one of a large company at a house where she had never been before a beautiful house with a large garden behind	0.65	0.65	1.0	0.9999999999999993
you see papa's so very rich and at home they expect me to to get acquainted with dukes and things and she stopped	you see papa so very rich and at home they expect me too to get acquainted with dukes and things and she stopped	0.45	0.3	0.6666666666666666	0.9763368080703164
the time is narrowed down to one and in that one miss clarke was the only person to touch her	the time is narrowed down to one and into that one miss clark was the only person to touch her	0.65	0.3	0.4615384615384615	0.8883940218811005
as soon as on my vision smote the power sublime that had already pierced me through ere from my boyhood i had yet come forth	as soon as all my vision smote the power sublime that had already pierced me through ere from my boyhood i had yet come forth	0.25	0.25	1.0	0.9626369493565117
he did manage to bring himself into the mood to go out to carrie but when he got in ogden place he thought he saw a man watching him and went away	he did manage to bring himself into the mood to go out to carrie but when he got in ogden place he thought he saw a man watching him and went away	0.65	0.65	1.0	0.9999999999999993
ye keep your watch in the eternal day so that nor night nor sleep can steal from you one step the ages make upon their path	ye keep your watch in the eternal day so that nor night nor sleep can steal from you one step the age is make upon their path	0.25	0.2	0.8	0.981678954569524
so they just came in here and lit the charcoal and sat drinking together till they all fell asleep	so they just came in here and lit the charcoal and sat drinking together till they all fell asleep	0.6	0.6	1.0	0.9999999999999996
in every one of the seventy two parishes of the city of venice there is a large public house called magazzino	in every one of the seventy two parishes of the city of venice there is a large public house called magazino	0.1	0.2	1.0	0.9803594108348704
the houses seemed miserable in the extreme especially to an eye accustomed to the smiling neatness of english cottages	the houses seemed miserable in the extreme especially to an eye accustomed to the smiling neatness of english cottages	0.75	0.75	1.0	0.9999999999999996
so he got a large two inch rope tied one end around the mule's neck and the other to the caisson and ordered the driver to whip up	so he got a large two inch rope tied one and around the mules neck and the other to the case on and ordered the driver to whip up	0.6	0.25	0.4166666666666667	0.9208694533613936
whatever reviving effect it might otherwise have produced on him it made no change in the threatening gloom of his manner	whatever reviving effect it might otherwise have produced on him it made no change in the threatening gloom of his manner	0.75	0.75	1.0	0.9999999999999989
the kingdom of northumbria as the name implies embraced nearly all the country from the humber to the pictish border	the kingdom of northumbria as the name implies embrace nearly all the country from the humber to the pictish border	0.75	0.65	0.8666666666666667	0.9839621275696144
miss woodley thought it her duty to be mute and now the gingle of a tea spoon was like a deep toned bell all was so quiet	miss woodley thought it her duty to be mute and now the jingle of a teaspoon was like a deep toned bell all was so quiet	0.4	0.65	1.0	0.9365265093891734
to the untutored sage the concentration of population was the prolific mother of all evils moral no less than physical	to the untutored sage the concentration of population was the prolific mother of all evils moral no less than physical	0.65	0.65	1.0	0.9999999999999996
then those ladies began to talk closely together and as i have seen snow fall among the rain so was their talk mingled with sighs	then those ladies began to talk closely together and as i have seen snow fall among the rain so was their talk mingled with sighs	0.75	0.75	1.0	0.9999995415138431
yes it was wet an sticky all right agreed the sailor but the big frog helped us an we got through all right	yes it was wet and sticky all right agreed the sailor but the big frog helped us and we got through all right	0.45	0.45	1.0	0.9920913147454208
his face had a look of weariness and pleasure like that of sick people when they feel relief from pain	his face had a look of weariness and pleasure like that of sick people when they feel relief from pain	0.75	0.75	1.0	0.9999999999999998
with entrees serve clarets or other red wines such as swiss bordeaux hungarian or italian wines	with entries serve clarits or other red wines such as swiss or do hungarian or italian wines	0.65	0.2	0.3076923076923077	0.8398486774735666
through the influence of hon thomas l hamer he was admitted at west point in eighteen thirty nine	through the influence of honourable thomas l hammer he was admitted at west point in eighteen thirty nine	0.1	0.1	1.0	0.9166300364032771
you see that she knew exactly how a tryst is conducted in the pages of the standard poets and of the cheaper weekly journals	you see that she knew exactly how a trust is conducted in the pages of the standard poets and of the cheaper weekly journals	0.65	0.45	0.6923076923076923	0.8030380081218149
she pointed into the gold cottonwood tree behind whose top we stood and said again what name	she pointed into the gold cotton wood tree behind whose top we stood and said again what name	0.3	0.3	1.0	0.9679069836748299
she popped into her new house and sat there comfortably peering out through the window slits with her sharp little eyes	she popped into her new house and sat there comfortably peering out through the window slits with her sharp little eyes	0.75	0.75	1.0	0.9999994717476794
the magpie said she would teach them if they would be a patient diligent obedient class of little birds	the magpie said she would teach them if they would be a patient diligent obedient class of little birds	0.3	0.3	1.0	0.9999995838709741
cruel reckless woman she cried how easily wert thou moved to carry out a thought so wicked	cruel reckless woman she cried how easily worth thou moved to carry out a thought so wicked	0.35	0.2	0.5714285714285715	0.9777064221965212
kaliko went to the big gong and pounded on it just as ruggedo used to do but no one answered the summons	calico went in a big gong and pounded on it just as ruggedo used to do but no one answered the summons	0.45	0.3	0.6666666666666666	0.887232528293379
miss hepzibah i suppose will interweave the fact with her other traditions and set it down that the fowls know you to be a pyncheon	this hepsible i suppose will into weave the fact with her other traditions and set it down that the thousand know you to be a pension	0.45	0.1	0.22222222222222224	0.6371181531741943
