ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
just to satisfy him i passed over his old duds	and innately so evidently for the girl was slightly deformed hardly a hunchback but weak and unattractive looking with melancholy eyes and a pale pinched face it was the thought of that little act of simple chivalry witnessed the day before	0.3	0.3	1.0	0.3000098958773001
but the countess never gave way an inch	but the countess never gave way an inch	0.75	0.65	0.8666666666666667	0.9999994983209808
will he not speak to his worshippers i asked again	will you not speak to his worshippers i asked again	0.4	0.6	1.0	0.9318889012568393
there is no such person he was only an idol	there was no such person he was only an idol	0.6	0.6	1.0	0.9780461085884721
yes indeed said polly cheerily just as fine as can be	yes indeed said polly cheerily just as fine as can be	0.7	0.75	1.0	0.9999994977537591
with the daylight came girls and women to the beach	with the delight came girls and women to the beach	0.75	0.7	0.9333333333333332	0.8177382601253906
happiness or misery come to us by fate	happiness or misery come to us by fight	0.65	0.45	0.6923076923076923	0.826658928757593
how far might i have been on my way by this time	and the blue eye of frances met the brilliant black one of her guest for a single moment and both fell in abashed confusion on the carpet they advanced however until they met and had taken each other's hand before either ventured again to look her companion in the face	0.6	0.3	0.5	0.07798305326632766
the devil's a preacher if you ain't lost your pinfeathers said he	the devil's a preacher if he lost your pen father said he	0.2	0.1	0.5	0.7604265089647275
three days passed torturing like a nightmare	three days passed tortuing like a nightmare	0.45	0.6	1.0	0.9188544614891977
we covet the rainbow we reach out for the moon	we cover the rainbow we reach out for the moon	0.65	0.25	0.3846153846153846	0.8540319272496383
and this is precisely the use to which myths have been put	and this is the precise of the use to which missive and put	0.75	0.15	0.19999999999999998	0.49327323815995766
will you let me hear or come and see me	will you let annabel ask her if she sees what it is you hold in your arms again the voice was soft and wheedling no annabel said aunt rachel faintly will you rock again	0.65	0.3	0.4615384615384615	0.46221335747855846
in its nature infinite	in its nature infinite	0.3	0.4	1.0	0.9999999999999996
one result of this is a multiplicity of action	one resulted this is a multiplicity of action	0.65	0.2	0.3076923076923077	0.8933180070488306
not a bit of it sir i'm going to take care they don't hit me	not a bit of it sir i'm going to take care they don't hit me	0.45	0.65	1.0	0.9999999999999994
no he does not want it pierre concluded	no he does not want it she'll come cooled it	0.25	0.15	0.6	0.5411209976719936
two red spots burned on her cheeks and her pale blue eyes snapped	two red spots burned on her cheeks and her pale blue eyes snapped	0.75	0.75	1.0	0.9999999999999996
several days passed before there came a reply	several days passed before they came a reply	0.75	0.3	0.39999999999999997	0.964187077273549
in fact she had perfectly confounded her ladyship by her demeanor	and that she had perfectly confounded her ladyship by her demeanour	0.75	0.7	0.9333333333333332	0.9167612731601733
you know so much more than you did when you were only twelve	you know so much more than you did when you were only twelve	0.7	0.75	1.0	0.9999994814415328
with what a light step did he now climb the hill	with what a nice step did he now climb the hue	0.75	0.15	0.19999999999999998	0.7407843128657965
and as a mortal apollo sought to earn his bread amongst men	and as a mortal apollo sought to earn his bread amongst men	0.65	0.65	1.0	0.9999995029403953
i cannot so much the worse	i could not so much the worst	0.3	0.2	0.6666666666666667	0.8170001468897173
a skillful commander replied pierre	a skilful commander replied the peer	0.6	0.4	0.6666666666666667	0.696720522591254
asked tom and then his face fell	asked tom and get his face felt	0.65	0.15	0.23076923076923075	0.7441694369362974
so guenever went to the gate to meet him and he entered	so guanavo went to the gate to meet him and he entered	0.45	0.4	0.888888888888889	0.8050646683576915
sidney sighed and went downstairs for the baby	sidney sighed and went downstairs for the baby	0.7	0.6	0.8571428571428572	0.9999995185219378
then why did you write them he asked blankly	then why did you write to them he asked frankly	0.3	0.65	1.0	0.7850474176581002
i am an apsaras born from the rays of the moon	i am an actor's born from the days of the moon	0.1	0.25	1.0	0.5919314111674429
he was an idol then and not a god	he was an idle and not a god	0.65	0.65	1.0	0.6691582406949956
so saying kanti repeated his salute and went back	so seeing pontellier be dug his salute and went back	0.4	0.15	0.37499999999999994	0.6140087963046653
for instance there is the following specimen	for instance there is the following specimen	0.65	0.45	0.6923076923076923	0.9999999999999992
very well i can do that said ned haughtily	very well i can do that said ned heartily	0.6	0.6	1.0	0.87959257128455
love to penelope and yourself	not to bang him up and yourself	0.2	0.2	1.0	0.25639700648423996
this might at the proper opportunity prove useful	this might at the proper opportunity prove useful	0.65	0.65	1.0	0.9999994123050665
a myth is a fanciful explanation of a given phenomenon	a myth is a fanciful explanation of a given phenomenon	0.75	0.75	1.0	0.9999994563779048
it was long since the rostovs had news of nicholas	it was long since the rest of sad news of nicholas	0.75	0.2	0.26666666666666666	0.7485603008670632
to morrow lady i think he will be here with the maiden	to morrow lady i think you will be here with the maiden	0.3	0.4	1.0	0.9291981713658032
and when once i had begun i had to keep it up	and when once i had begun i had to keep it up	0.75	0.7	0.9333333333333332	0.9999436676252996
on one of them he dwelt long and joyfully	i want not them he'd dwell too long i'm sure foy	0.7	0.2	0.28571428571428575	0.4636002200320195
why mate he answered it's just plain gratitude	the daughter to be devoured by wild beasts and the mother to be burnt alive no sooner however was she reduced to ashes than the charm which held the queen's brother in the form of a stag was broken	0.45	0.15	0.3333333333333333	0.10692829686309777
to this cord was fastened a heavy rope or cable	to this cord was fastened a heavy rope or cable	0.75	0.75	1.0	0.9999995180782981
repent therefore and abandon your evil ways	repent therefore in abandon your evil ways	0.75	0.65	0.8666666666666667	0.9616598658312702
she forgot that he had not made them an offer	she forgot that he had not made them an oath	0.75	0.65	0.8666666666666667	0.7623526564914436
what if he had begun to do as jesus would have done long ago	what if he had begun to do as jesus would have done long ago	0.65	0.6	0.923076923076923	0.9999994649639877
which is a wonder interpolated pickering	which is a wonder interpolated pickering	0.1	0.1	1.0	0.9999993922041539
it'll be all right now all right he's in the den miss billy	it'll be all right now all right he said the den miss billy	0.2	0.15	0.7499999999999999	0.9450486333285418
even the talk is of actions more than of ideas	even the talk is of actions more than our ideas	0.7	0.65	0.9285714285714287	0.9393724980590675
yes i know that is a good while cut in bertram airily	yes i know that is a good while cut in bertram airily	0.1	0.2	1.0	0.9999993869368158
this is a madhouse cries some one in the idiot	this is a madhouse cried some one in the ideas	0.2	0.25	1.0	0.7991905967370877
when i came back that evening the bunk was empty and he was gone	when i came back that even in the bunk was empty and he was gone	0.75	0.25	0.3333333333333333	0.9100284147935
what a fine stupid fellow that bragelonne was	what a fine stupid fellow that brag along was	0.45	0.25	0.5555555555555556	0.7646154348441735
he certainly will mister clawbonny	he certainly will mister calumny	0.3	0.2	0.6666666666666667	0.5970027689925816
who spoke cried hatteras	who spoke cried heterogeneous	0.1	0.1	1.0	0.529627592532258
the gleam died from his eye the snarl left his lips	the gleam died from his eye the snarl lifted his lips	0.75	0.7	0.9333333333333332	0.9740833462916907
demanded sam innocently isn't it a good picture	demanded simon simply as a note of good bookshore	0.2	0.1	0.5	0.403100598983606
nonsense said serafima aleksandrovna	nonsense said sarah female alex and joverva	0.2	0.1	0.5	0.6182834324130119
there there my sister's boy shall never say that but come in come in	there there there my sister's boy shall never say that but come in commit	0.2	0.1	0.5	0.9135028359039182
no no and that pretty roguish demure middle one	no no and that pretty rogue is demure midawan	0.15	0.1	0.6666666666666667	0.7294746422557113
if you really wish it you shall go he said	if you ready wish it you shall go he said	0.3	0.15	0.5	0.7524197533053242
she's prettier than ever to day and is enjoying herself	just prettier than advert hey in its enjoying herself	0.85	0.15	0.17647058823529413	0.6919642527010063
he was much pressed in a great hurry	he was much pressed in a great hurry	0.65	0.7	1.0	0.9999995088205461
then she replied i know him not	then she replied i know him not	0.4	0.7	1.0	0.9999992903677548
we wanted it to morrow but we had to wait on account of the new license law	we wanted it to morrow but we had to wait on account of the new license law	0.65	0.65	1.0	0.9999999999999992
she had not brought lucia up under her own eye for nothing	she had not brought lucia up under her own eye for nothing	0.75	0.75	1.0	0.9999999999999993
and so thinks timokhin and the whole army	and so thinks to mount it and the whole army	0.3	0.2	0.6666666666666667	0.5913714229996225
arose from the crowd of children gathered to the festival	arose from the crowd of children gathered to the festival	0.65	0.55	0.8461538461538461	0.9999999999999996
she listened anxiously and reflected	she listened anxiously and reflected	0.75	0.85	1.0	0.9999999999999993
but quilp and brass were not in society	but quilp and brass were now the society	0.45	0.4	0.888888888888889	0.8286477970268762
when had the first church yielded to such a baptism of tears	when had the first church yielded to such a baptism of tears	0.2	0.3	1.0	0.9999999999999993
it may be that ye are truly of the seed of the immortals	it may be that ye are truly of the seed of the mortals	0.3	0.65	1.0	0.915367518264014
with him there came the mightiest of the heroes of greece	with him there came the mightiest of the heroes of greece	0.75	0.75	1.0	0.9999994873869307
light the fires exclaimed some	light the fires exclaimed some	0.2	0.2	1.0	0.99999927722788
the pilots here changed places when did they sleep	the palace here changed places when did they sleep	0.25	0.15	0.6	0.5949473541369061
it is a figure that at once fascinates and repels	it is a figure that at once fascinates and repells	0.75	0.6	0.7999999999999999	0.9870284608959203
she eagerly complied with her mother's new wishes	she eagerly complied with their mothers new wishes	0.75	0.75	1.0	0.937882140227467
our difficulties are so grave that	and innately so evidently for the girl was slightly deformed hardly a hunchback but weak and unattractive looking with melancholy eyes and a pale pinched face it was the thought of that little act of simple chivalry witnessed the day before	0.65	0.25	0.3846153846153846	0.26265623628333046
there was another silence then suddenly bertram stirred	there was another silence and suddenly bertram stirred	0.75	0.65	0.8666666666666667	0.9869344803913217
now shall we be friends she asked lightly	now shall we be friends she asked liking	0.65	0.25	0.3846153846153846	0.8383294022454041
the next day it was not even mentioned in the orders of the day	the next day it was not even mentioned in the orders of the day	0.6	0.65	1.0	0.999999459257941
i don't know he doesn't tell me much of his affairs	i don't know he doesn't tell me much of his affairs	0.6	0.65	1.0	0.9999993688142084
yet the most impossible utterances are put in jesus mouth	yet the most impossible utterances are put in jesus mouth	0.65	0.65	1.0	0.9999995090213549
and he was still more angry at having omitted to say it	and he was still more angry at having omitted to see it	0.7	0.65	0.9285714285714287	0.886298344952418
oh yes she has corrected louise	oh yes she has corrected louise	0.65	0.65	1.0	0.9999999999999996
rather not much obliged tom bobbed his thanks	rather not much obliged tom bobby's thanks	0.2	0.15	0.7499999999999999	0.8764952785885826
the increasing laughter in the room betokened an amusing joke	the increasing laughter in the room betokened in a musing joke	0.85	0.45	0.5294117647058824	0.9212437932336043
no it is not from curiosity it is from love	no it is not from curiosity it is from love	0.55	0.6	1.0	0.9999999999999996
this was how the story club came into existence	this was how the story club came into existence	0.5	0.65	1.0	0.9999999999999996
i can scarcely realize that i'm in my teens	i can scarcely realize that i'm in my teens	0.75	0.75	1.0	0.99999938315846
i suppose that is why marilla disapproves of them	i suppose that his wine were really disapproves of them	0.65	0.2	0.3076923076923077	0.5432112189002479
i know you did uncle said pickering you've done everything that's good	i know you did uncle said pickering you've done everything that's good	0.35	0.2	0.5714285714285715	0.9999999999999993
raymond had voted to continue for another year the saloon	raymond had voted to continue for another year this saloon	0.25	0.3	1.0	0.9903160398301881
london its guilt and glory	london is scarce and glory	0.15	0.1	0.6666666666666667	0.7431641901552524
earth has no higher no grander position for me	earth has no higher no grander position for me	0.25	0.3	1.0	0.9999999999999989
the pagan oestera has become the christian easter	the pagan austeria has become the christian easter	0.75	0.7	0.9333333333333332	0.8553062516440605
pride in him might be as weak as pride in them	pride in him might be as weak as pride in them	0.45	0.65	1.0	0.9999999999999993
the hall porter was standing at the front door	the hall porter was standing at the front door	0.7	0.75	1.0	0.9999999999999996
a splendid reply said napoleon	a splendid reply said a pauline	0.3	0.2	0.6666666666666667	0.673730146232516
excuse this scrawl but i always write headlong	excuse us girl but i always write headlong	0.75	0.3	0.39999999999999997	0.8408800565610355
her mother's eyes glowed with passionate emotion	her mother's eyes glowed with passion and emotion	0.65	0.75	1.0	0.9765246618726653
phrontis and melas went to where their mother was	the daughter to be devoured by wild beasts and the mother to be burnt alive no sooner however was she reduced to ashes than the charm which held the queen's brother in the form of a stag was broken	0.7	0.25	0.35714285714285715	0.34905242868164604
but why dear papa do tell me	but by day papa don't tell me	0.25	0.2	0.8	0.6747430950427548
charity and why did you not bring them with you	charity and why did you not breathe them with you	0.3	0.1	0.33333333333333337	0.7600625065733589
octavia is most happy to day answered miss belinda	and this verity the epistle further confirmed with rows of full stops to the extent of nearly half a page next there followed a few reflections of a correctitude so remarkable that i have no choice but to quote them what	0.25	0.2	0.8	0.17455185539563464
in what can there be more selfishness	will you let annabel ask her if she sees what it is you hold in your arms again the voice was soft and wheedling no annabel said aunt rachel faintly will you rock again	0.3	0.2	0.6666666666666667	0.17389437227096094
and he received him and that not feebly	and he received him and that not feebly	0.2	0.3	1.0	0.9999999999999993
yes that was fine said rostov smiling	yes that was fine said rostov smiling	0.45	0.4	0.888888888888889	0.9999994484703598
he did so now fire away said i	he did so a far away said i	0.2	0.15	0.7499999999999999	0.6114106526793474
it's no use waiting upon the moon deuce take her	it's no use rating upon the moon d'you stay ka	0.2	0.1	0.5	0.5660428208299287
you'll fight for your chance and fight mighty hard	and innately so evidently for the girl was slightly deformed hardly a hunchback but weak and unattractive looking with melancholy eyes and a pale pinched face it was the thought of that little act of simple chivalry witnessed the day before	0.75	0.3	0.39999999999999997	0.12568081849776339
the next person is but hark	the next person is but a hawk	0.25	0.1	0.4	0.7321717618358079
and the day after the followers of arthur intended to go away	and the day after the fall was of arthur intended to go away	0.45	0.2	0.4444444444444445	0.8201671909770338
petya you're a stupid said natasha	petia you are stupid said natasha	0.15	0.3	1.0	0.8503341068898554
and i know that this is our last meeting	and i know that this is our last meeting	0.6	0.65	1.0	0.9999999999999993
i asked which was your window forgive me	i asked which was your window forgive me	0.4	0.3	0.7499999999999999	0.9999995888006745
dear young creatures i can see you all three	dear young creatures i can see you all three	0.3	0.3	1.0	0.9999995541788905
they had not realized the force of the elements till now	they had not realized the force of the animals too now	0.7	0.45	0.6428571428571429	0.721877075315402
will you marry me and let us take our chance	will you marry me and let us take your chains	0.6	0.3	0.5	0.6919307435855505
sam drew a square of tin from the box	sam drew us grant of the ten from the books	0.7	0.15	0.2142857142857143	0.43725416658440563
i tell you i love louise to distraction	i tell you i love louise to distraction	0.65	0.65	1.0	0.9999999999999996
a carpenter what do you mean	a carpenter what do you mean	0.2	0.2	1.0	0.9999994955168169
must necessarily exist	must necessarily exist	0.5	0.5	1.0	0.9999999999999992
if every one says so there must be some truth in it	if everyone says so there must be some truth in it	0.65	0.4	0.6153846153846154	0.9618831264258068
why don't you get your treasure without the need of dividing it	why don't you get you treasure without the need of dividing it	0.65	0.45	0.6923076923076923	0.9899110760487184
what was her trouble tom consumption	once was her trouble tom von schlichten	0.2	0.2	1.0	0.5851938180358137
they are poles asunder from me he said	they'll poles asunder from me he said	0.5	0.2	0.4	0.8780466757916564
the island was an island still	the island was an island still	0.75	0.75	1.0	0.9999995429422
you can't help it poor dears what's in a name	you can't tell that for it is what's in the name	0.45	0.3	0.6666666666666666	0.5822318161437592
oh bless me it's you phronsie in pleased surprise	oh bless me at you phronsie in pleased surprise	0.25	0.2	0.8	0.9262072675541149
no sir says the old gentleman	no sir says the old gentleman	0.5	0.7	1.0	0.9999993727715744
where are my clothes he asked very intense	where are my clothes he asked very intense	0.45	0.3	0.6666666666666666	0.999999547718473
now and then they came close enough to snap at each other	now and then they came close enough to stop at each other	0.75	0.45	0.6	0.8449880576998832
the fact is i forgot to ask	the fact is i forgot to ask	0.75	0.75	1.0	0.9999992769406888
i don't want any dinner said charlotte drawing back	i don't want any dinner said charlotte drawing back	0.75	0.75	1.0	0.9999994466340691
i don't trust myself	i don't trust myself	0.75	0.75	1.0	0.9999993603993881
he looked all right enough neither drunk nor loco	he looked all right enough now the drunken loco	0.75	0.3	0.39999999999999997	0.8561310115278293
i was too busy on other things to notice	i wish to busy on other things to denote us	0.7	0.2	0.28571428571428575	0.5702854204623955
recall where i stood when you first knew me	recall where i stood when you first knew me	0.6	0.6	1.0	0.9999993758871408
arrived to day per russia be with you tomorrow evening	arrive to day parasha the athenians at a mile evening	0.1	0.05	0.5	0.4038600020471704
if you can't show us a better way you had better hold your tongue	if you can't show us a better way you had better hold her tongue	0.75	0.45	0.6	0.9121705212710983
octavia on the contrary did not ask what he meant by it	and the blue eye of frances met the brilliant black one of her guest for a single moment and both fell in abashed confusion on the carpet they advanced however until they met and had taken each other's hand before either ventured again to look her companion in the face	0.45	0.75	1.0	0.253355973727515
very good i should quarrel with you	very good i should quarrel with you	0.25	0.3	1.0	0.9999999999999996
now the footsteps seemed to stop	now the footsteps seemed to stop	0.7	0.75	1.0	0.9999999999999994
i i don't know sobbed tom	aye aye aye no said tom	0.3	0.2	0.6666666666666667	0.5021951270266638
sima don't agitate yourself he repeated	see my don't agitate yourself he repeated	0.75	0.2	0.26666666666666666	0.805365922324039
in my opinion they are all criminals	and this verity the epistle further confirmed with rows of full stops to the extent of nearly half a page next there followed a few reflections of a correctitude so remarkable that i have no choice but to quote them what	0.25	0.2	0.8	0.1251098567579914
what is needed for success in warfare	what this neither the force success and warfare	0.65	0.1	0.15384615384615385	0.6200735606786429
he will never spare himself any cheap enjoyment	it will never spare himself any cheap enjoyment	0.6	0.7	1.0	0.9575599872362186
close upon it followed the girl he had seen before	hannah felt in her bones that it was going to be an unusually fine day and she proved herself a true prophetess for everything seemed bound to produce a grand success to begin with mister march wrote that he should soon be with them	0.45	0.65	1.0	0.31042824074406883
she draws close and satisfies	she draws place and satisfies	0.6	0.2	0.33333333333333337	0.7509248416191597
there he said i've made up my mind	there he said as made of my mind	0.6	0.2	0.33333333333333337	0.6545381500008463
i know nothing about it she said sadly	i know nothing about it she said sadly	0.75	0.85	1.0	0.9998853127678454
who said who are you talking about	who said are you talking about	0.4	0.2	0.5	0.8939136998645133
what a morning that was at sunset beach	what a morning that was at sunset beach	0.45	0.3	0.6666666666666666	0.9999993626545505
then they seemed to spring from every part of the country	then i seemed to spring from every part of the country	0.6	0.3	0.5	0.8511807106038729
why did we lose the battle at austerlitz	why did we lose the banner and the ousmo this	0.3	0.15	0.5	0.40784422359702377
my gentleman made himself most pleasant	my gentleman made him thirst most pleasant	0.65	0.1	0.15384615384615385	0.7786733707381922
john merrick that's me	john mayville let me	0.2	0.1	0.5	0.547974839826473
i know he pleaded but let me see them	i know he pleaded but let me see them	0.45	0.65	1.0	0.9999999999999996
no i never saw him i think	no i never saw him i think	0.25	0.3	1.0	0.9999999999999993
they are equally unsatisfactory she answered	they are equally unsatisfactory she answered	0.45	0.45	1.0	0.9999999999999996
lelechka was getting nearer her mother's corner	the lecture was getting near her mother's corner	0.6	0.3	0.5	0.7201838480472557
sidney liked the letter and answered it	sedley liked the letter and assorted eat	0.7	0.25	0.35714285714285715	0.601992575948717
sometimes three or four calves were on the ground at once	sometimes through four calves were on the ground at once	0.75	0.15	0.19999999999999998	0.930730052576123
how on earth did you get there he exclaimed	how on earth did you get up there he exclaimed	0.7	0.65	0.9285714285714287	0.8456168316957575
the barrels can be filled with water and every one's bottle	the barrels can be floated water and everyone's bottom	0.6	0.12	0.2	0.706735573269207
he had not been slow to mark that swift lowering of her eyelids	he had not been slow to mark that swift lowering of her eyelids	0.75	0.75	1.0	0.9999994254049649
why me i asked why not he retorted	while me i asked why not he retorted	0.3	0.2	0.6666666666666667	0.9187079543261523
the two bull doggers immediately pounced upon the victim	the two bulldogers immediately passed upon the victim	0.6	0.2	0.33333333333333337	0.8938790811158512
how does god above look at them and hear them	hud us got about look at them and hear them	0.45	0.1	0.22222222222222224	0.4619434497602454
dear me how you have changed	dear me how you had changed	0.4	0.2	0.5	0.9773194754421062
i don't insist it's your kingdom there	i don't insist it's your kingdom here	0.45	0.45	1.0	0.9402688550916048
but the enemy won't be standing still continued griggs	but the enemy one be standing still continued griggs	0.65	0.1	0.15384615384615385	0.9139852619469491
as great a stupid as i ever met with	as great a stupid as i ever met with	0.1	0.1	1.0	0.9999994164116194
i declare it is as good as new	i declare it is as good as you	0.6	0.5	0.8333333333333334	0.7342859159534414
how can you speak so cruelly to me she asked	how can you speak so cruelly to me she asked	0.75	0.75	1.0	0.9999994255934684
look here lads i've just been trying that place again	look here lads have just been trying that place again	0.45	0.25	0.5555555555555556	0.9329151436685348
good night frank good night	good night frank good night	0.1	0.3	1.0	0.9999999999999996
we might be able to manage that too nellie told him	we might be able to manage that too nearly told him	0.45	0.35	0.7777777777777777	0.7268430223963497
serafima aleksandrovna gave a start	and the blue eye of frances met the brilliant black one of her guest for a single moment and both fell in abashed confusion on the carpet they advanced however until they met and had taken each other's hand before either ventured again to look her companion in the face	0.65	0.6	0.923076923076923	0.2159475372973888
aunt jane's rich aunt jane	on gensage i gent	0.25	0.1	0.4	0.19501227155978923
now active exploitation was required	now after its quotation was required	0.45	0.3	0.6666666666666666	0.3564423788294165
no i said in a low voice	no i said in a low voice	0.3	0.7	1.0	0.9999999999999993
but shall you face them willingly	but shall we face the willingly	0.5	0.2	0.4	0.814729230817479
of course i should go about all day saying ah	of course i shall go about all day saying ah	0.25	0.3	1.0	0.9224471829940123
with a dismal sigh she went for the scissors	with a dismal sigh she went for the scissors	0.75	0.75	1.0	0.9999999999999996
the mex was flat on his face his arms stretched out	the mix was flat on his face his arms stretched out	0.65	0.4	0.6153846153846154	0.7245916591407119
now wait a minute and the picture will be finished	no later minute and the pitcher would be finished	0.45	0.2	0.4444444444444445	0.37213079786128306
cried sam as a crowd collected around	cried sam as the count collected at armed	0.75	0.2	0.26666666666666666	0.6666746030805781
then what is it what did my consciousness reply	than what is it what did my consciousness reply	0.2	0.1	0.5	0.9372515670693599
you are all blubberers and understand nothing	you're all cleverer than understand nothing	0.2	0.1	0.5	0.63152767827355
but he could afford a much bigger one if he chose	but he could afford a much bigger one if he chose	0.7	0.7	1.0	0.9999995083855808
catering care is an appalling phrase	catering care is an appalling phrase	0.65	0.45	0.6923076923076923	0.9999994961332266
your affectionate aunt adella hunter	your affectionate aunt adeline hunter	0.2	0.25	1.0	0.9409886426879378
yours sincerely sidney richmond	yours sincerely see late richmond	0.1	0.1	1.0	0.7291611348350553
the total amounted to but an hundred and seventy five	the total amount of but an hundred and seventy five	0.65	0.2	0.3076923076923077	0.8864245611871838
the moral is the great thing mister allan says so	the moral is the great thing mister allan says so	0.45	0.45	1.0	0.9999999999999993
yes it's green moaned anne	yes it's green moaned anne	0.3	0.3	1.0	0.9999999999999993
not for a friend for a son	not for a friend for a son	0.3	0.25	0.8333333333333334	0.9999999999999992
what is the name of this land said christian	was the name of his land said christian	0.3	0.2	0.6666666666666667	0.8780261754851558
i thought nothing could be as bad as red hair	i thought nothing could be as bad as red hair	0.3	0.3	1.0	0.9999999999999996
then he would spit on his hands and go at it alone	then he was spilled on his hands and go whited alone	0.3	0.1	0.33333333333333337	0.6427594296643392
good bye she gave him her hand	good bye she gave him her hand	0.4	0.4	1.0	0.9999597004177686
listen penelope my dear doris	isn't benighted up by my dear stories	0.1	0.2	1.0	0.32990848159714015
why have you thrown that away asked boris	why if you throw none away asked horace	0.55	0.25	0.45454545454545453	0.5887596175935641
after a minute billy stirred and sighed happily	after a minute billy stirred inside halfway	0.75	0.45	0.6	0.810915200905725
echoed the man quickly what's your name lad	and this verity the epistle further confirmed with rows of full stops to the extent of nearly half a page next there followed a few reflections of a correctitude so remarkable that i have no choice but to quote them what	0.3	0.2	0.6666666666666667	0.27011521490347623
psha look at his progress	shall look at his progress	0.45	0.6	1.0	0.6365404260634888
it seems more like a bridal than a burial	it seems more like a bridle than a burial	0.65	0.65	1.0	0.8047597487316452
wot kind of a joke is that master rover	what kind of joke is that mustardo well	0.3	0.25	0.8333333333333334	0.4467643633960252
they're safe enough let me have them he begged	they're safe enough let me have them he begged	0.3	0.3	1.0	0.9999999999999996
now then what did you do to your hair	now then what did you do to your hair	0.3	0.3	1.0	0.9999999999999992
that too sir you will of course undertake	that too far you will of course undertake	0.2	0.1	0.5	0.728713014009339
like them he is a novelist of torture	that would be an incorrect answer the definition given by that authority i have every reason to believe is the correct one the generally accepted one the authority referred to	0.45	0.65	1.0	0.10068649299620441
do the indians seem to be camping or only on the move	did the indians seem to be camping or only on the move	0.4	0.45	1.0	0.9547972642848553
will you let me ask the advice of my lawyers	will you let me ask the advice of my lawyers	0.75	0.75	1.0	0.9999999999999992
it's really like home he murmured presently	i's fairly like home he murmured presently	0.65	0.15	0.23076923076923075	0.8715273419680964
safe and well came the welcome answer	safe and well came the welcome answer	0.7	0.7	1.0	0.9999999999999997
yet there is no evidence that he was born on that day	yet there is no evidence that he was born on that day	0.75	0.75	1.0	0.9999716296085311
i whispered to myself what blasphemy	i wish we to myself what blasphemy	0.65	0.1	0.15384615384615385	0.7707982295182063
he with his comrades would subdue them for you	he with his comrades would subdue them for you	0.3	0.45	1.0	0.9999995507433266
why you seem to have only that name in your mouth	are you sure to have only that name in your mouth	0.45	0.3	0.6666666666666666	0.8053806359996009
i am not pretending to be astonished my friend	i am not pretending to be astonished my friend	0.7	0.65	0.9285714285714287	0.9999993352590576
do not keep the messenger an instant	do not keep the messenger in an instant	0.45	0.3	0.6666666666666666	0.9707497661858959
the window was struck again in the same manner	the window was struck again in the same manner	0.65	0.75	1.0	0.9999995862744265
the novels are the perfect image of the man	the nobles of the perfect image of the man	0.65	0.15	0.23076923076923075	0.5943404009898619
no preacher or priest is more constructive	no preacher preaches more constructive	0.45	0.45	1.0	0.860629987184958
right out in the open air he asked	right out in the open air he asked	0.6	0.65	1.0	1.0
as soon as he was gone charles stevens said	as soon as he was gone troustide and said	0.4	0.15	0.37499999999999994	0.6043399382631067
how can you how can you speak of it	how can you how can you speak of it	0.25	0.2	0.8	0.9999999999999996
finally wooden discovered it in his hip pocket	finally wooden discovered it in his hip pocket	0.15	0.1	0.6666666666666667	0.9999999999999993
her face seemed tranquil and her eyes were dry	her face seemed tranquil in her eyes were dry	0.75	0.3	0.39999999999999997	0.9708429019335385
where's my mamochka asked lelechka	where's maimer muchka asked luelshka	0.65	0.1	0.15384615384615385	0.5636665089636959
you are sleepy my girl said pierston	you are sleeping i go said pieson	0.2	0.15	0.7499999999999999	0.6199467357475412
there is no harm in being of a good family	there is no harm in being over good family	0.7	0.45	0.6428571428571429	0.8673986235271366
you might then have boasted of his cure	you might then have boasted on this keel	0.65	0.15	0.23076923076923075	0.640221825332447
i used to when we were both younger	will you let annabel ask her if she sees what it is you hold in your arms again the voice was soft and wheedling no annabel said aunt rachel faintly will you rock again	0.4	0.25	0.625	0.26605762100543345
they were anxious to learn the game and they did learn it	their anxious to learn the game and they dillered it	0.75	0.25	0.3333333333333333	0.8298344077627429
montmorency signed a similar one for piedmont	well it was really hard that poor epimetheus should have a box in his ears from morning till night especially as the little people of the earth were so unaccustomed to vexations	0.4	0.4	1.0	0.10233964801673155
no this is a new patented process	now this is a new potentate process	0.4	0.3	0.7499999999999999	0.49882815249397366
i think i shall never be afraid of her any more	i think i shall never be afraid of her any more	0.65	0.7	1.0	0.9999999999999994
the christians of raymond stood condemned by the result	the christians of raymond stood condemned by the result	0.4	0.3	0.7499999999999999	0.9999999999999989
if i haven't killed him i'll come again and kill him	if i haven't killed him i'll come again and kill him	0.3	0.3	1.0	0.9999995021928074
what dinners and balls i can't tell you	what dinners and balls i can't tell you	0.3	0.25	0.8333333333333334	0.9999993960991801
there also the most bitter feeling was shown	there also the most peter feeling was shown	0.3	0.2	0.6666666666666667	0.6788625061547099
natasha smiled through her tears	the tatches smiled through her tears	0.75	0.3	0.39999999999999997	0.6616582974517756
the sun was setting and the captain said	the sun was setting and the captain said	0.75	0.7	0.9333333333333332	0.9999994861791742
it was winter and he was all in furs	he was wender and he was all in first	0.75	0.15	0.19999999999999998	0.4156292744674526
why asked fedosya with curiosity	why asked the dose you with curiosity	0.3	0.1	0.33333333333333337	0.6472750282945268
then you are my grandniece she said	then you are my grand niece she said	0.6	0.65	1.0	0.9750003852548614
had a good turn at scouting yes sir	had a good turn of scouting yes sir	0.25	0.35	1.0	0.9073274125634474
