ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
but marjorie and eileen had already departed and leslie and jane found themselves among the last students to arrive at the great east hall	but marjorie and idling had already departed and lizzie and jane found themselves among the last troops to arrive at the great east hall	0.7	0.4	0.5714285714285715	0.8026006361868435
gobey's passed with the fire and the little restaurant bearing his name and in charge of his widow in union square avenue has not attained the fame of the old place	go bees pass with the fire and the little restaurant bearing his name in charge of his widow and union square avenue has not attained the favor of the old place	0.65	0.15	0.23076923076923075	0.7970494424503318
what is the matter asked albert of franz when they had returned to their own apartments you seem more than commonly thoughtful	what is the matter asked albert of france when they had returned to their own apartments you see more than commonly thoughtful	0.3	0.25	0.8333333333333334	0.897277388149734
she lay awake very long this night planning how to lessen the evil influence of their milton life on her mother	she lay awake very long this night planning how to listen the evil influence with the milton life on her mother	0.65	0.25	0.3846153846153846	0.9364649049174548
but then i says again no i reckon it ain't him or else he wouldn't be paddling up the river you ain't him are you	but then i says again no i reckon it ain't him or else he wouldn't be paddlin up the room you ain't him are you	0.25	0.25	1.0	0.9081336819868899
of the many times he had examined mister wicker's window and pored over the rope the ship and the nubian boy he had never gone into mister wicker's shop	of the many times he had examined mister referring his window and poured over the rope the ship and the nubian boy he had never gone in to mister wicker's shop	0.65	0.25	0.3846153846153846	0.9660082907636843
to escape from this painful feeling he went away into the other room where there was nobody except the waiters at the refreshment bar	to escape from this painful feeling he went away into the other room where there was nobody except the wages at the refreshment bar	0.7	0.3	0.4285714285714286	0.9198708749818838
tom seyton did not lose his presence of mind during this scene rapidly and unexpectedly as it had occurred	tom satan did not lose his presence of mind during this scene rapidly and unexpectedly as it had occurred	0.45	0.45	1.0	0.7428367887074201
i rowed my conveyance into the place which was intensely dark and the current carried the raft with it down the underground channel	i rode my conveyance into the place which was intensely dark and the count carried him the raft with it down the underground channel	0.75	0.25	0.3333333333333333	0.8583417405523898
in the government of ireland his administration had been equally promotive of his master's interest and that of the subjects committed to his care	in the government of ireland his administration had been equally promoted of all his master's interests and that of the subjects committed to his care	0.75	0.45	0.6	0.9695988697215027
why should men and women have children that they cannot take care of children that are burdens and curses why	why should men and women have children that they come up they care of children that are broken and curses why	0.3	0.1	0.33333333333333337	0.8400855293660116
well since we must part said the count holding out a hand to each of the young men allow me to wish you both a safe and pleasant journey	well since we must part said the count holding out a hand to each of the young man allow me to wish you both a safe and pleasant journey	0.3	0.45	1.0	0.993460351335681
because you find fault with my other letters this is like to be shorter than they i did not intend it so though i can assure you	because you find fault with my other letters this is like to be shorter than they i did not intend it so though i can assure you	0.25	0.25	1.0	0.9999994714930689
only even though love has wholly disappeared she still claims consideration and althea did not wish to lose hermon's regard	only even the love has wholly disappeared she still claimed consideration and anthea did not wish to lose her wants regard	0.65	0.25	0.3846153846153846	0.843698013946778
i reside in my father's house but occupy a pavilion at the farther side of the court yard entirely separated from the main building	i residing my father's house but occupied by a pavilion at the far the sight of the court yard and titus separated from the main building	0.75	0.2	0.26666666666666666	0.8602134932888545
this process is based upon the principle that the salts of the alkaloids are soluble in alcohol and water and insoluble in ether	this process is based upon the principle that the source of the accolice are sawushillan aculent water and insorriable in ether	0.75	0.05	0.06666666666666667	0.607177843895782
and the school girls would begin to laugh not in their sleeves but under their veils charming little stifled laughs which made the vocal mothers frown	and the schoolgirls would begin to laugh not in their sleeves but under the rails charming little stifled laughs which made the vocal mothers from	0.75	0.3	0.39999999999999997	0.925556593648358
with them the body has worn out the soul the senses have burned up the heart dissipation has blunted the feelings	with them the body has worn out the soul the senses half burned up the hearts this sensation has blunted the feelings	0.35	0.45	1.0	0.9485953169876623
an empty lot cut into by church lane gave a look of isolation to the l shaped brick building that served mister wicker as both house and place of business	an empty lot cut into by church lane gave a look of isolation to the ele shaped brick building at sir mister wicker's both house and place at business	0.7	0.4	0.5714285714285715	0.9440382794755492
charlie was a young man in a white overcoat and a paper collar it was for him in the last analysis that they cared much the most	charlie was a long man in a raleigh overcoat and a paper color it was for him in the last tenacious that the carriage much diminished	0.65	0.1	0.15384615384615385	0.7067284320973599
i am expected for the sake of the state to make these sacrifices to renounce everything that can be precious to man peace family security and human dignity	unexpected for the sake of a state to make these sacrifices to renounce everything that can be precious to man peace family and security and human dignity	0.65	0.25	0.3846153846153846	0.887037143953193
i returned home at daybreak and strove to sleep but my head ached and i got up to have a ride for an hour	i returned home at day pray and strove to sleep but my head ached and i gossiped to have arrived for an hour	0.75	0.25	0.3333333333333333	0.7652784610072783
all sorts of inferior people lived there and so brilliant a woman as missus farrinder who lived at roxbury ought not to mix things up	all sorts of employe a people if there and said for me into woman as missus finedaugh who lived a brexbury ought not to mix things up	0.6	0.1	0.16666666666666669	0.6571512071299831
the dull sound of departing steps and a low whistling sound coming down through the skylight window into the cabin where archy raystoke lay with his heavy eyelids pressed down by sleep	the dull sound of departing steps and a low whistling sound coming down through the sky light window into the cabin where archie raced brooklye with his heavy eyelids pressed down by sleep	0.65	0.55	0.8461538461538461	0.8857834490804936
the black knight was soon engaged in desperate combat with the norman chief and the vaulted roof of the hall rung with their furious blows	the black night was soon engaged in desperate combat with the norman chief and the vortant ree for the hall wrung with a furious blows	0.75	0.3	0.39999999999999997	0.8178622861538338
it is possible that she knows the secret of preparing crab as it was prepared in the gobey's of before the fire but his prestige did not descend to her	it is possible that she knows the secret of preparing crab as it was prepared in the gobbes and before the fire but his proceeds did not descend to her	0.45	0.45	1.0	0.9268029788876935
put these ingredients into a stewpan and fry them ten minutes then throw in the crawfish and pour on them half a bottle of french white wine	put these ingredients into a stewpan and fry them ten minutes then throw in the kropish and pour on them half a bottle of french white wine	0.75	0.65	0.8666666666666667	0.8450443423105374
when it was over the man asked dickie if he could walk a little way and when dickie said he could they set out in the most friendly way side by side	when he was over the man asked he if he could walk a little way and when dicky said he could they set out in the most friendly way side by side	0.75	0.45	0.6	0.9410923701765066
the little man shook his head his ancient eighteen year old face turning sober nope	the little man shook his head his ancient eighteen year old face turning sober note	0.65	0.6	0.923076923076923	0.9427476768981402
here were found several inscriptions bearing the egyptian name of the city p atum house of the god atum	he were found several inscriptions burned the echin's name of the city patent how so the ground went atom	0.6	0.05	0.08333333333333334	0.5250603178265852
but there are some others who say that his memory has not altogether failed and that he is still enough harshly critical towards the works of others	but there are some others who say that he's memory has not altogether failed and that he's the enough harshly critical towards the works of others	0.65	0.45	0.6923076923076923	0.9720009790490353
i did but laugh to think the sword of ethelried had been so quickly found responded the jester and he pointed to the scissors hanging from the tailor's girdle	i did but laugh to think the sword of ethelred had been so quickly found responded the jester and he pointed to the scissors hanging from the tailor's girl	0.3	0.3	1.0	0.9710703149748195
the queen received the bible kissed it and pledged herself to diligently read therein	the queen received a bible kissed it and pledged her says go daily gentry read garin	0.3	0.1	0.33333333333333337	0.8155106019791505
olive hated to hear that fine avenue talked about as if it were such a remarkable place and to live there were a proof of worldly glory	i'm afraid it'll be in that fine avenue talkin out as if it was such a remarkable place and didn't we there were a briefr voirity glory	0.75	0.15	0.19999999999999998	0.6110673580935747
after they had said good night to their visitor missus peter expressed her conviction that he had taken something	author they had said good night to their visitor missus peterkin expressed her conviction that he had taken something	0.75	0.45	0.6	0.9356683410875412
missus luna's familiarity extended even to her sister she remarked to miss chancellor that she looked as if she were got up for a sea voyage	missus lean is very sorry to extend it even to her sister she remarked to miss jonesmy that she looked as if she weigh got her first sea voyage	0.75	0.2	0.26666666666666666	0.60897862189222
the case of lord mountnorris of all those which were collected with so much industry is the most flagrant and the least excusable	the case of lord montmores of all those which are collected with certain history is a most flagrant and the least excusable	0.65	0.25	0.3846153846153846	0.8670717418088981
i have always felt that the exposure to which she was subjected on this cruel journey too hard even for a man to take was the direct cause of her death	i have always felt that the exposure to which she was subjected on this cruel journey two hard even for a man to take was a direct cause of her death	0.65	0.45	0.6923076923076923	0.9823954008308661
sparrows will not eat unless you bob them on the tail nor can i drink if i be not fairly spoke to	sparrows will not eat unless you bob them on a tail nor can i drink if i be not fairly spoke to	0.15	0.1	0.6666666666666667	0.9979191273936026
at length with a terrific crash the whole turret gave way and she perished in the flames which had consumed her tyrant	at length with a terrific crash the whole tower gave way and she perished in the flames which i consumed her tyrant	0.75	0.3	0.39999999999999997	0.8783637673920069
fauchelevent whatever his anguish offered a drink but he did not explain himself on one point who was to pay	the first usual was at his anguish a footy drink but he did not explain himself on one point who was to pay	0.65	0.1	0.15384615384615385	0.7441186458911064
thou doest violence to thyself thou preacher on the mount when thou usest such severe words	thou doest wellest good i serve thou preacher on the monk and thou resist such serra words	0.75	0.2	0.26666666666666666	0.6912239588943009
when the king entered and saw it he stood still as if he were in fetters and could not stir from the spot for the picture seemed to him so beautiful	when the king entered and saw he stood still as if he were in fetters and could not stir from his thought for the picture seemed to him so beautiful	0.75	0.75	1.0	0.9610506990013938
in the cloister what is called the government is only an intermeddling with authority an interference which is always questionable	in the christor which is called the government is only an intimate with authority an interference which is always questionable	0.65	0.2	0.3076923076923077	0.7477909315852714
when he get home he try an try to brush that soot off but it done get into the skin an it stay there	when he get home he try and try to brush the suit off but it don't get into the skin and its stay there	0.45	0.25	0.5555555555555556	0.8270728031830973
but the alligator said whenever i put my nose out of the water men torment me and try to kill me	what the anier does sit whenever a portmano is out of the water men torment me and try to kill me	0.25	0.05	0.2	0.5710218416277925
in this state the ship passed ahead all her canvas being full leaving the proa motionless in her wake	in that state the ship pats the head all of her canvas been full leaving the prow of motionless in her wake	0.75	0.15	0.19999999999999998	0.8494169038293641
but the fatal significance of universal military service as the manifestation of the contradiction inherent in the social conception of life is not only apparent in that	but the faint significance of universal military service as a manifestation of the contradiction inherent in the social conception of life is not only apparent in that	0.7	0.45	0.6428571428571429	0.9365625088782055
the royal lady had inquired about him and his sufferings with almost sisterly interest and althea eagerly confirmed the statement	the void lady had inquired about him and his sufferings with almost sisterly interest and affiya eagerly confirmed the statement	0.75	0.65	0.8666666666666667	0.6787322914238436
in other words it was just as fiendish just as infamous as the catholic spirit	in other words he trusts as fiendish just as in famous as the caterly spirit	0.45	0.1	0.22222222222222224	0.6596253380275091
it follows that there could not have been any intelligence any design back of matter and force	it follows that there could not have been any intentions and a design back with matter and force	0.25	0.3	1.0	0.8896594757993789
the priest of the sub tribe of the kenites received him into his home and gave him his daughter in marriage	the priest a the subtrob of the kinites received him into his home and gave him his daughter marriage	0.75	0.1	0.13333333333333333	0.8000725211091181
the first stone is that matter substance cannot be destroyed cannot be annihilated	the first stone is that matter substance cannot be this for it cannot be annihilated	0.65	0.3	0.4615384615384615	0.9606466379883478
father fauvent mother crucifixion will be interred in the coffin in which she has slept for the last twenty years that is just	father fervent mother goes fiction will be interred in the coffin in which she has slept for the last twenty years that is just	0.15	0.15	1.0	0.8033976311835481
the keys of your cabinet desk drawers and whatever else you possess said he rising and holding out his hand	the keys of your cabinet they sktroller and whatever else you possess said he rising and holding out his hand	0.25	0.15	0.6	0.9345112858494538
he asked himself something warm and living quickeneth me it must be in the neighbourhood	he paused himself something long and living quickened me it must be and that never heard	0.15	0.15	1.0	0.5897735520677342
i say come to san francisco advisedly for while the crab is found all along the coast it is prepared nowhere so deliciously as in san francisco	i say come to san francisco advisedly for while the crab is found all along the coast it is prepared nowhere so deliciously as in san francisco	0.75	0.8	1.0	0.9999995539078296
i had better look to my conduct for it had come to his ears that i relied upon his favour to take in first one man and then another	i have better look to my conduct for it had come to his ears that i will lie upon his favourite taken first one man and one another	0.75	0.2	0.26666666666666666	0.8425348488387452
the title of his father in law implies that this priest ministered at some wilderness sanctuary	the town of his fund in all implies at this priest ministered at some linen sanctuary	0.3	0.05	0.16666666666666669	0.6041902316435146
the two brothers laughed at him and his father and mother begged him not to go but all to no purpose and cinderlad set out on his way	the cheap brothers laughed at him and his father and mother begged him not to go but all to no purpose and similar lads set out on his way	0.7	0.45	0.6428571428571429	0.7858430848781962
she turned to the french artist presently and asked him where the elder mister kerstall lived and if there was any possibility of seeing him	she turned to the french aunt this presencey and asked him whether he had to meet the coast to lift and if there was any possibility of seeing him	0.7	0.25	0.35714285714285715	0.6016531681071807
when the outlaws had divided the spoils which they had taken from the castle of torquilstone cedric prepared to take his departure	when the outlaws had divided the spurs which they had taken from the castle of torgastone sedit repair to take his departure	0.75	0.15	0.19999999999999998	0.8151388583375185
if he had passed into annihilation he hermon wished to follow him thither and annihilation certainly meant redemption from pain and misery	if he had passed into annihilation he armand wished to follow him thither and annihilation certainly meant redemption from pain and misery	0.45	0.45	1.0	0.9491561902442378
missus wells stayed to guard the remains while her son carried the news of the murder to colonel peabody of the federal command who was then in camp at kansas city	miss well stayed to guard the remains while her son carried the news of the murder to colonel pebody of the federal command who was then in camp at kansas city	0.7	0.45	0.6428571428571429	0.8505930023457939
the whistle on the oil mill blew and we feared that it was a signal that had been agreed upon to alarm the town in case we were observed but we were not molested	the whistle on the old loom and we feared that it was a signal that had been agreed upon to alarm the town in case we were observed but we were not molested	0.65	0.65	1.0	0.8586660768909681
the captain coming in shortly after the sudden flight of the gamblers took charge of the money and the next day restored it to the owners	the captain coming in shortly after the sudden flight of the gamblers stood charge of the money and the next day restored it to the owners	0.65	0.25	0.3846153846153846	0.9838490653953375
when he spoke of the mechanical powers he evidently looked upon them only as new ways of extending trade and making money	when he spoke of the mechanical powers he evidently looked upon them only as new ways of extending trade in making money	0.75	0.75	1.0	0.9946909759013788
that fellow nick ward is a noted blackleg and ruffian had his nose broken in a fight and is sensitive on the subject was cheating of course	there fell a niquarid as a noted black lag in ruffian had his nose broken and a fight and as since it around the subject was judy of course	0.3	0.05	0.16666666666666669	0.5865502665397171
how can you talk of defying fortune nobody lives without it and therefore why should you imagine you could	how can you talk of defying fortune nobody lives without it and therefore why should you imagine you could	0.45	0.65	1.0	0.9999993486482543
why i stood so said the tiger jumping into the cage and my head was on this side	why i stood so said danglars jumping into the cage and my head was on this side	0.15	0.1	0.6666666666666667	0.8557211878996355
they swarmed up in front of sherburn's palings as thick as they could jam together and you couldn't hear yourself think for the noise	i swarmed up in front of serbor's palings as thick as they could jam together and you couldn't hear yourself think for the noise	0.75	0.6	0.7999999999999999	0.8442363226265447
if the medical practitioner is in doubt on any point he should obtain technical assistance from someone who has paid attention to the subject	if the medical partition is endowed on any point he should obtain technical assistance from some one who has paid attention to the subject	0.9	0.65	0.7222222222222222	0.7448458936367875
the captain behaved perfectly well in this critical instant commanding a dead silence and the closest attention to his orders	the captain behaved perfectly well in its critical judgment commanding a dead son as in the closets had sent him to his orders	0.75	0.15	0.19999999999999998	0.7761907924545103
martin the eleventh general of the carthusians gave to his order this device stat crux dum volvitur orbis	martin the eleventh general of the confusions gave to his order this device state crew doomsolator orbus	0.75	0.1	0.13333333333333333	0.6902510079631095
he was sorry for her but he saw in a flash that no one could help her that was what made her tragic	he was sorry for her but he saw in a flash that no one could help her that was what made him fetch each	0.75	0.45	0.6	0.7730051350170897
when i waked up just at daybreak he was sitting there with his head down betwixt his knees moaning and mourning to himself	when i waked up just at daybreak he was sitting there with his head down betwixt his knees moaning and morning to himself	0.75	0.75	1.0	0.9433872022921744
well said franz with a sigh do as you please my dear viscount for your arguments are beyond my powers of refutation	well said franz with a sigh there was you please my dear viscount for your arguments i'll be on my powers of reputation	0.75	0.1	0.13333333333333333	0.8707618939982305
gurr saluted and stated his business while the baronet who had turned sallower and more careworn than his lot drew a breath full of relief one of your ship boys he said	ursula did instead of his business while the baronet who had turned sallow in more careworn than his lot drew a breath of full relief wonder ship boys he said	0.65	0.15	0.23076923076923075	0.760451561581281
the court which consisted of the chief officers of the army found the crime to be capital and condemned that nobleman to lose his head	the court which consisted of the cheaper officials of the army found the crime to be kept on and condemned that no one to lose his head	0.75	0.2	0.26666666666666666	0.793199073540924
bruce gordon grinned slowly as he swung the stick and murdoch's eyes fell on him earth cop	first gordon grinned slowly as he swung the stick and mardock's eyes fell on him earth cop	0.2	0.3	1.0	0.810853464789587
i mean he persisted do you feel as though you could go through with something rather unusual	i mean he persisted you feel as though you could go through with something rather unusual	0.45	0.45	1.0	0.9660335093490104
on the borders of the wilderness he found certain bedouin herdsmen who received him hospitably	on the borders of the leonornettes he found certain bedo and herdsman who received him hospitably	0.75	0.1	0.13333333333333333	0.74708328294768
the gut and the gullet being cut across between these ligatures the stomach may be removed entire without spilling its contents	the gun in the college being cut across between these legages the stomach may be removed entire without spinning as contents	0.75	0.1	0.13333333333333333	0.7055674856590508
june third eighteen seventy one obocock brothers bank at corydon iowa was robbed of forty thousand dollars by seven men in broad daylight	june third eighteen seventy one olbercock brother's bank at croydina was robbed of forty thousand dollars but seven men in broad daylight	0.75	0.3	0.39999999999999997	0.8366111170561974
the over prudent cats as they are and because they are cats sometimes incur more danger than the audacious	the overprootant cats as they are and because they are cats sometimes encounter more danger than the odations	0.45	0.1	0.22222222222222224	0.7908434807109103
some of mars laws dated from the time when law enforcement had been hampered by lack of men rather than by the type of men	some of mars laws dated from the time when long horsemen had been hammered by lack of men rather than by the type of men	0.45	0.1	0.22222222222222224	0.8511816351816346
then he saw the track which the dragon made when he went to a cliff to drink and the track was as if a great river had rolled along and left a deep valley	then he saw the track which the dragon had made when he went to a cliff to drink and the track was as if a great river had rolled long and left a deep valley	0.75	0.65	0.8666666666666667	0.9936486017551933
a woman who yearns for the regard of all men and makes love a toy easily lessens the demands she imposes upon individuals	a woman we aren't for the regard of all men and makes love a toy easily lessons that demands she imposes upon individuals	0.65	0.15	0.23076923076923075	0.8076180132291247
you know i'm a stranger here so perhaps i'm not so quick at understanding what you mean as if i'd lived all my life at milton	you know i'm a stranger here perhaps i'm not so quick at understanding what you mean as you find lived on my life in milton	0.75	0.25	0.3333333333333333	0.9627470557570418
no i have the key to the door which communicates with the convent the porter has the key to the door which communicates with the church	and no i have the key to the door which communicates with the convent the porter has the key to the door which communicates with the church	0.45	0.45	1.0	0.9716385385425989
during all this time isaac of york sat mournfully apart grieving for the loss of his dearly loved daughter rebecca	during all this time music of york sat mournfully apart grieving for the loss of his daily left daughter rebecca	0.75	0.2	0.26666666666666666	0.8038926394802304
in earnest we have had such a skirmish and upon so foolish an occasion as i cannot tell which is strangest	in earnest we have had such a skirmish and a put so foolish an occasion as i cannot tell which is strangers	0.45	0.25	0.5555555555555556	0.8994448838075139
the word of the song had reference it was understood to the incarcerating government and not to the destroyer of the albert hall	the word of the song had reference it was understood that the incarcerating government and not to the destroyer of the albert hans	0.35	0.25	0.7142857142857143	0.8910566164318581
pick out the crawfish and strain the broth through a napkin by pressure into a basin in order to extract all the essence from the vegetables	pick out the coffee and strain the broth through a napkin by pressure into a basin on order to extract all the essence from the vegetables	0.9	0.75	0.8333333333333333	0.7926817999249371
thus was urartu crippled and humiliated it never regained its former prestige among the northern states	thus was yearly crippled and humiliated it never regained its form of prestige among the northern states	0.75	0.3	0.39999999999999997	0.7986270450705617
i say replied sancho that i swear to hold my tongue about it till the end of your worship's days and god grant i may be able to let it out tomorrow	i say replied sancho that i swear to hold my tongue about it till the end of your worship stays and gongret i may be able to let it out to morrow	0.75	0.2	0.26666666666666666	0.9511310551173613
the banquet was to begin in a few hours yet he could not let the day pass without seeing daphne and telling her the words of the oracle	the banquet was to begin in a few hours yet he could not let the day pass without seeing daffy and telling her the words of the oracle	0.75	0.75	1.0	0.9253153280009173
gordon came to a row of temporary bubbles individual dwellings built like the dome but opaque for privacy	gordon came to a row of temporary bubbles and individual dwellings built like the dome but opaque for privacy	0.3	0.7	1.0	0.9934384916445256
the thousand and one ornamental dishes that adorn the tables of the wealthy should be purchased from the confectioner they cannot profitably be made at home	a thousand and one ornamental dishes that adorned the tables of the wealthy should be purchased from the confectioner they can not probably be made at home	0.65	0.65	1.0	0.9586255846438422
there was a very natural savagery and dejection there and a wild leer in his yellow eyes rachel sat down	there was a betty notch from savagery and dejection then and a warrant he owed him his yellow eyes rachel sat down	0.65	0.1	0.15384615384615385	0.6342187314930154
so we uns sit on the chimney tops whenever ol jack frost gets to straying down where he have no business	so we ares stood on the chimney tops whenever old duck frosts guessed to strain down where he had no business	0.25	0.1	0.4	0.7578994067847057
daphne again pleaded for the liberation of the prisoners but philippus silenced her with the grave exclamation the order of the king	daphne again pleaded for the liberation of the prisoners but philip was silenced her with a grave exclamation the order of the king	0.75	0.35	0.4666666666666666	0.9666902687496418
his son had been this royal dame's first husband and she had deserted him to marry lysimachus the aged king of thrace	his son had been the royal dame's first husband and she had deserted him to marry lydias the aged king of thrace	0.3	0.2	0.6666666666666667	0.9190750829913398
it was an extremely difficult task and i was anxious to observe all the niceties of art which i had learned so as not to lapse into some error	it was next dreamly difficult task and i was anxious to observe all the niceties of art which i learned so as not to lapse into some air	0.75	0.35	0.4666666666666666	0.866864632589529
the bourgeois did not care much about being buried in the vaugirard it hinted at poverty pere lachaise if you please	the bourgeois did not care much about being buried in the voucherhar it hinted at pulcherias if you please	0.6	0.15	0.25	0.8302073095010407
fanny came walking in upon her one day looking as if she brought tidings of such great joy that she hardly knew how to tell them	then he came walking in upon her one day looking as if she pulled tidings of such great joy that she had in you how to tell them	0.75	0.3	0.39999999999999997	0.7355942456002174
he then repaired to the heart of the encampment and ordered the host to halt ten days	he then repaired to the heart of the encampment and ordered the host to halt ten days	0.7	0.6	0.8571428571428572	0.9999999999999993
nevertheless at all adventures they rang the bells ad capitulum capitulantes	nevertheless at all ventures they wring the bells and capitulum capitulant days	0.15	0.1	0.6666666666666667	0.837951431088189
peste i will do nothing of the kind the moment they come from government you would find them execrable	pests i will do nothing of the kind the moment they come from government to you would find them acceptable	0.3	0.25	0.8333333333333334	0.7579374833406669
i don't think mister hale you have done quite right in introducing such a person to us without telling us what he had been	i don't think mister hale you have done quite right introducing such a person to us without telling us what he had been	0.75	0.75	1.0	0.995001846234011
during the summer i was either in saint clair jackson or kansas but as there was no robbery committed that summer it makes no difference where i was	during the summer i was either in saint clairjax on her kansas but as there was no rob recomitted that summer it makes no difference where i was	0.65	0.15	0.23076923076923075	0.8649474837656449
i went over them the other day and noticed some were missing though i saw them all when i paid a visit to her just a short time before she was killed	i went over them near the day and noticed some were missing though i saw them all when i paid a visit to her just a short time before she was killed	0.65	0.65	1.0	0.9601036683458288
the possibility of applying bodily violence to people is provided above all by an organization of armed men trained to act in unison in submission to one will	the possibility of applying bodily violence the people is provided above all by an organization of armed men trained to act in unison in submission to one will	0.6	0.3	0.5	0.9871953240022863
but in the night when the battle was over his young wife came out and searched for him among the slain and at last she found him and asked whether he might be healed	but in the night when the battle was over his young wife came out and searched for him among the slain and at last she found him and asked whether he might be healed	0.4	0.75	1.0	0.9999999999999996
his books told him that treasure is best hidden under loose boards unless of course your house has a secret panel which his had not	his books told him the treasures best hidden on the dews boards and as of course the house had the secret pennum which his had not	0.25	0.15	0.6	0.7867212448694996
suppose i say a word to tom just inquire after his heart in a general way you know and give him a chance to tell me if there is anything to tell	suppose i say a word to tom just enquie after his heart in a general way you know and give him a chance tell me if there's anything to tell	0.7	0.25	0.35714285714285715	0.9100967307953175
the wide bow window was there before him the three objects he liked best showing frosty in the moonlight that poured in from across the water	the wide bow window was there before him the three objects he liked best showing frosting the moonlight that poured in from a crust of water	0.65	0.15	0.23076923076923075	0.9156501205175296
maybe the fight was about who owned the watch for the dagos talked in their foreign lingo and none of the neighbors could tell what they were sayin i see	maybe the fight was about who owned the watch for the dakos talked in their foreign lingo and none of the neighbors could tell if they were saying i see	0.2	0.3	1.0	0.9136466535953793
sancho panza who also regarded the amendment of his master as miraculous begged him to give him what was left in the pigskin which was no small quantity	sancho panza who also regarded the amendment of his master as miraculous begged him to give him what was let in the person which was no small quantity	0.3	0.3	1.0	0.9176985172351219
here is a bugle which an english yeoman has once worn i pray you to keep it as a memorial of your gallant bearing	here is a bugle which an english yeoman has sworn i pray you to keep part as the memorial of your gotten bearing	0.75	0.2	0.26666666666666666	0.907367755833746
by the virtue of god why do not you sing panniers farewell vintage is done	by the virtue of god why do not you sing panniers farewell fantage is done	0.1	0.15	1.0	0.7653881036327329
they have said that he is even a little imbecile that he does not remember himself of the most common events of his life	they have said that he is even a little in basil that he does not remember himself of the most common events of his life	0.45	0.25	0.5555555555555556	0.8332156541730213
here moses learned the lessons that were essential for his training as the leader and deliverer of his people	here moses learned that les and that were essential for his train and as a leader and the liver of his people	0.75	0.15	0.19999999999999998	0.8399671815565162
henry washington younger my father represented jackson county three times in the legislature and was also judge of the county court	henry washington younger my father represented jackson county three times in the legislature and was also a judge of the county corps	0.75	0.6	0.7999999999999999	0.9859436777748264
we weighed anchor and shahrazad perceived the dawn of day and ceased saying her permitted say	we weighed anchor and shahrazad perceived the dawn of the day and ceased saying i permitted say	0.6	0.15	0.25	0.9787434917295259
beware lest in the end a narrow faith capture thee a hard rigorous delusion	berinist in the aintel fate captur d a hard vigorous illusion	0.6	0.1	0.16666666666666669	0.4603055729540025
by the belly of sanct buff let us talk of our drink i never drink but at my hours like the pope's mule	by the belly of saint buff let us talk of our drink i never drink but at my hours like the pulp's mule	0.25	0.2	0.8	0.9104389321217989
the two monsters took off their shoes and moved stealthily along keeping in the shadows of the houses	the two monsters took a fair shoes and moved stealthily along keeping in the shadows of the houses	0.7	0.3	0.4285714285714286	0.9592457484507853
forming in line four paces apart he ordered them to advance rapidly and concentrate the fire of the whole line the instant the robbers were discovered	forming in land four paces apart he ordered them to advance rapidly and concentrate the fire of a whole line the instant the robbers were discovered	0.65	0.3	0.4615384615384615	0.9283152985340298
cried hermon in grateful agitation but she would not listen to him and followed the soldier whom the captain detailed to guide her into the palace	cried armand in grateful agitation but she would not listen to him and followed a soldier whom the captain detailed to guide her into the palace	0.6	0.65	1.0	0.8697705636499299
the murder of missus darcy had some time ago been shifted off the front page though it would get back there when the young jeweler was tried	the murder of missus darcy had some time ago been shook it off the front page though it would get back there when the young jeweller was tried	0.4	0.15	0.37499999999999994	0.9639206907754541
if you had a little more faith and if you could have been in her cell she would have cured your leg merely by touching it she smiled	if you had a little more faith and if you could have been in herself she would have cured your leg merely by touching it she smiled	0.2	0.2	1.0	0.953894878161408
such then o my brothers is the history of what befel me in my sixth voyage and to morrow inshallah	such then i my brothers is the history of what befell me in my sixth voyage and to morrow in shall i	0.7	0.2	0.28571428571428575	0.8883567116198744
did you see in the cabaret we have just left for i know you again the man whom the charcoal man came to seek	did you see in the cabaret we have just left for i know you again the man whom the charcoal nun came to seat	0.15	0.15	1.0	0.8859248047295426
well my wife shall be there said the schoolmaster you will tell her what you want and i shall see	well my wife shall be there said the schoolmaster you will tell how it you won't and i shall see	0.3	0.15	0.5	0.9059164250905802
and shag with the freedom of an old servant stood looking at his master as if not quite understanding the new twist the affairs had taken	and shag with the freedom of an old servant stood looking at his master as if not quite understanding the new twist the affairs had taken	0.25	0.25	1.0	0.9999994817233413
chadwell woods and jim rode up and joined us shouting to people in the street to get inside and firing their pistols to emphasize their commands	chadwell woods and jim rode up and joiners shouting to the people in the street to get inside and firing their pistols to emphasize their commands	0.65	0.3	0.4615384615384615	0.9603933389113344
do the earliest hebrew traditions imply that the ancestors of the israelites were worshippers of jehovah	do that ariad sea birds are disinclined and the insatizers of the israelites were worse supposed of jehovah	0.65	0.1	0.15384615384615385	0.49101169540952744
nature produces without purpose sustains without intention and destroys without thought	nature proved you said without purpose sustains without intention and destroys we now thought	0.72	0.15	0.20833333333333334	0.8055087701873398
the brahman answered no i will not for if i let you out of the cage you will eat me	the brown man answered no i've a lot for if i let you out of the case you would eat me	0.3	0.15	0.5	0.6802929383534352
the story of moses birth and early childhood is one of the most interesting chapters in biblical history	the story of moses is birth an irishman who had informed the most interesting chanters and biblical history	0.75	0.1	0.13333333333333333	0.713603776800654
there was no reply but the sound of hurrying steps came quicker and quicker now and then they were interrupted by a groan	there was no reply but the sound of hurrying steps came quick up and quicker now and then they interrupted by a groan	0.75	0.65	0.8666666666666667	0.9885485383272408
