ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
no warrant was issued for the youngers but subsequent historians have inferentially at least accused us of taking part but as i said before there is no truth in the accusation	the warm was issued for the youngers but subsequent historians have information at least accused us of taking part but as i said before there is no truth in the accusation	0.65	0.25	0.3846153846153846	0.8277876056083212
so i went round about the highways of the city till i met a sweetmeat seller and buying his clothes and stock in trade and gear for ten dinars did what was done	so i went round about the highways of the city till i met a sweet meet seller and buying his clothes and stock in trade and gear for ten dinars did what was done	0.3	0.2	0.6666666666666667	0.9711104256057791
it follows that nothing has been or can be created that there never has been or can be a creator	it follows that nothing has been or can be created that there never has been or can be a creator	0.3	0.3	1.0	0.9999999999999994
your job is to protect the citizens here and that means everyone not breaking the laws whether you feel like it or not no graft	your job is to protect the citizens here and that means every one not breaking the laws whether you feel like it are not no graft	0.6	0.45	0.75	0.9796487625553483
after the marriage which was a brilliant and gay one if not happy the larch hotel it could hardly be called a home became the scene of many festive occasions	after the marriage which was a brilliant and gay one if not happy the large hotel it could hardly be called home became the scene of many festive occasions	0.45	0.6	1.0	0.894854442518756
i don't think it was his wealth accomplishments or position that most attracted polly though these doubtless possessed a greater influence than she suspected	i don't think it was his wealth accomplishments or position that most attractive party though these doubtless possessed a greater influence than she suspected	0.65	0.45	0.6923076923076923	0.8171396529961229
i can no sooner give you some little hints whereabouts they live but you know them presently and i meant you should be beholding to me for your acquaintance	i can no soon i give you some little hints where about they live but you know them presently and i meant you should be beholding to me for your acquaintance	0.3	0.15	0.5	0.9544197170146391
i believe he hath denounced me to the eunuch hence these pages et about me and he hath made me an accomplice in his crime	i believe he hath denounced me to the eunuch hence these pages at about me and he hath made me an accomplice in his crime	0.65	0.45	0.6923076923076923	0.997056400859634
this hearse contained a coffin covered with a white cloth over which spread a large black cross like a huge corpse with drooping arms	this has contained a coffin covered with a white cloth by which spread a large black cross like a hinged corpse with drooping arms	0.7	0.55	0.7857142857142858	0.8952553279619504
the preceptors of whom there were four present occupied seats behind their superiors and behind them stood the esquires of the order robed in white	the preceptors of whom the were full present occupied seats behind the superiors and behind them stood the esquires of the order roped and white	0.75	0.25	0.3333333333333333	0.9121346750843621
they are fast rising at least said ulrica and a signal shall soon wave to warn the besiegers to press hard upon those who would extinguish them	they are fast rising at least said the rika and a signal shall soon wave to warn the besieged as to press hard upon those who would extinguish them	0.25	0.3	1.0	0.8743970732332764
at least no friend came forwards immediately and missus thornton is not one i fancy to wait till tardy kindness comes to find her out	at least my friend came forwards immediately and mister thornton is not one i fancy to wait till tardy kindness comes to find her out	0.45	0.4	0.888888888888889	0.8864301315652409
so it was agreed that we go to damascus and fetch thence the king's son sharrkan and make him sultan over his father's realm	so it was agreed that we go to damascus and fetch thence the king's son sharkan and may came sultan over his father's realm	0.65	0.45	0.6923076923076923	0.8889817795337951
her tastes all lay in this direction her idea being by and by to follow her mother's profession of journalism for which she already showed considerable aptitude	her tastes all lay in the streetion her idea being by and by to full of her mother's profession with journalism for which she already showed considerable aptitude	0.75	0.2	0.26666666666666666	0.9069146926888572
her eyes shone with pleasure at the anticipation of the delightful time she would have reveling in the home news the other letter was directed to annie colchester	her eyes shone with pleasure at the anticipation of the delightful time she would have revelling in the home news the other letter was directed to any consciousness	0.6	0.25	0.4166666666666667	0.8636592493981218
three out of the six had given judgment against the brahman but still he did not lose all hope and determined to ask the other three	three out of the six and killing tensement of his dubbblin most delicate did not lose on hope and done mind to ask the other tea	0.75	0.05	0.06666666666666667	0.5522869933640558
and the slow doubtful respect on the faces of the citizens as they nodded to him was even more proof that haley's system was working	and the slow doubtful respect on the faces of the citizens as they nodded to him was even more proof that haily system was working	0.55	0.45	0.8181818181818181	0.8929115746482851
it is now full two hundred and forty years since treasons were defined and so long has it been since any man was touched to this extent upon this crime before myself	it is now full two hundred and forty years since treason's witified and so long has it been since any men was touched to this extent upon this crime for myself	0.25	0.15	0.6	0.9308183420927507
they had betaken themselves to their work i less to divert my mind than to deprecate conversation had provided myself with a book	they yet had taken themselves to their work i less divert my mind than to deprecate conversation i provided myself with a book	0.3	0.2	0.6666666666666667	0.938210865629772
under his eyes the wooden folds of cloth became rich silk embroidery gleamed in its reality upon the coat and oh the face	under his eyes wettling folds of cloth became rich silk embroidery gleamed in its rounding upon the coat and oh the face	0.4	0.25	0.625	0.9273785452593102
when miller and i crossed the bridge the three were on some dry goods boxes at the corner near the bank and as soon as they saw us went right into the bank instead of waiting for us to get there	when miller and i crossed the bridge the three were on some dry good boxes at the corner near the bank and as soon as i saw us went right into the bank and set a waiting for us to get there	0.65	0.25	0.3846153846153846	0.9639250973220955
o my lord continued the eunuch and shahrazad perceived the dawn of day and ceased to say her permitted say	o my lord continued the eunuch and shahrazad perceived the dawn of thee and seized to say her permitted say	0.95	0.15	0.15789473684210525	0.9633840419396426
if it had been possible to send missus ransom money or even clothes she would have liked that but she had no means of ascertaining how such an offering would be taken	if it had been possible to send missus runson money or even clothes she would have liked that but he had no means of a certain and hard of such a suffering would be taken	0.75	0.25	0.3333333333333333	0.8365829529208619
it's it's an odd coin an old roman one that missus darcy had in her private collection kept in the jewelry store safe was the whispered answer	it's it's an odd coin an old roman one that this is darcy had in her private collection kept in the jewelry store safe was the whispered answer	0.3	0.2	0.6666666666666667	0.9642354304668758
her conversation has more charms than can be in mere beauty and her humour and disposition would make a deformed person appear lovely	her conversation has more charms and can be in mere beauty and a humor and disposition would make a deformed person appeal lovely	0.75	0.45	0.6	0.9366955017314169
so they always acquit and then a man goes in the night with a hundred masked cowards at his back and lynches the rascal	so they always quit and then a man goes in the night with a hundred mast cowards at his back and lynches the rascal	0.35	0.3	0.8571428571428572	0.8560793497137451
what did they say false alarm tell sir risdon they would clear all away to night see if anything had been left about lobster boat	what did they say false alarm tell service and they would clear all away to night see if anything had been left about lobster wrote	0.2	0.1	0.5	0.859805345226992
shouts were raised and for a moment all was confusion so that the marshal of the province had to call for order a ballot	shouts were least and for a moment all was confusion so that the marshal of the province had to call for order a ballot	0.65	0.3	0.4615384615384615	0.9513431514498095
mister wicker began moving about upstairs the floorboards creaked and still chris could not leave until the potion fumed and glowed	mister worker began moving about upstairs the four boards great craig and still chris could not leave until the folks enviumed and glowed	0.68	0.15	0.2205882352941176	0.6480809234106765
a man of giant size and herculean strength had laid aside his pipe and slowly rising to his feet seized the scoundrel in his powerful grasp	a man of giant size and hercules and strength had laid aside his pipe and slowly rising to his feet seized the scoundrel and his powerful gasp	0.65	0.2	0.3076923076923077	0.9186135240963721
now i hope to show them that i am an old sculptor if god shall grant me the boon of finishing my perseus for that noble piazza of his most illustrious excellency	now i hope to show them that i am an old sculptor if god shall grant me the boon of finishing my purse yes for that noble piazza of his most illustrious excellency	0.75	0.45	0.6	0.9257549112694747
fortunately the john was not only fast but she minded her helm as a light footed girl turns in a lively dance	fortunately the john was not only fat but seamined in her helm as the lightfooted girl turned in a lively dance	0.3	0.15	0.5	0.8753660624879457
throwing himself on his knees before the king he cried oh royal sire bestow upon me also a sword and a steed that i may up and away to follow my brethren	throwing himself on his knees before the king he cried o royal sire the still upon me also a sword in the steed that i may up and away to follow my brethren	0.65	0.15	0.23076923076923075	0.9435596892574651
we now know if we know anything that the universe is natural and that men and women have been naturally produced	we now know if we know anything that the universe is natural and that men and women have been naturally produced	0.65	0.6	0.923076923076923	0.9999999999999993
jackman with a party of thirty seasoned men charged the indiana guns and captured them but major foster led a gallant charge against the invaders and recaptured the pieces	jackson with a party of thirty season men charles the indian agons encamped them but major faws to let a gallant charge against the invaders and recapt at the pieces	0.65	0.15	0.23076923076923075	0.7057605394862493
the upper classes know that an army of fifty thousand will soon be insufficient and no longer relying on pinkerton's men they feel that the security of their position depends on the increased strength of the army	the upper classes know that an army of fifty thousand will soon be insufficient and no longer relying on pinkertonsmen they feel that the security of their position depends on the increased strength of the army	0.7	0.65	0.9285714285714287	0.9694247949046928
the reason why the fruit is emptied out of the preserving pan into an earthen pan is that the acid of the fruit acts upon the copper of which the preserving pans are usually made	the reason that it for this emptied out of the preserving pan into an earthen pan is that the acid of the fruit acts upon the copper of which the preserving pans are usually made	0.9	0.75	0.8333333333333333	0.9626269401507543
leave me and seek the saxon witch ulrica who was my temptress let her as well as i taste the tortures which anticipate hell	leave me and seek the saxon witch wreakah who is my thame trust let her as well as i taste the tortures which undessibate hell	0.25	0.1	0.4	0.8796462212352966
tiglath pileser however crossed the euphrates and moving northward delivered an unexpected attack on the urartian army in qummukh	to glass policer how of a cross said the euphrates and moving northward delivered an unexpected attack on the racion army and comic	0.75	0.05	0.06666666666666667	0.5288336038853957
it was one thing to choose for herself but now the great representative of the enfranchisement of their sex from every form of bondage had chosen for her	it was named him to choose for himself but now the lord who presented to the infant husband of their sex for ever from a bondage had chosen for her	0.75	0.15	0.19999999999999998	0.660699380316659
and having thus islamised she asked him do men in the faith of al islam give marriage portions to women or do women dower men	on having thus islamised she asked him two men in the faith of all his slum gave marriage portions to women or to women thou a man	0.6	0.15	0.25	0.8659250972392208
the prioress who was usually subjected to the barrier of silence and whose reservoir was overfull rose and exclaimed with the loquacity of a dam which has broken away	the plirus who was usually subjected to the barrier of silence and whose reservoir was overfolt rose and exclaimed with the electricity of a dam which has broken away	0.65	0.1	0.15384615384615385	0.7049421904490377
the jury wish to add a rider drawing attention to the fact that a by election is pending in the parliamentary division of nemesis on hand	the jury wished to add a writer drawing a bench into the fact that by election of spending the parliamentary division of nemesis on hand	0.4	0.1	0.25	0.7919873982488147
do not take it ill for i would endure it if i could rather than fail but in earnest i do not think it were possible for me	do not take it ill for i would endure it if i could rather than fail but in earnest i do not think it were possible for me	0.65	0.65	1.0	0.9999999999999998
one pound of lobster meat one teaspoonful of butter one half pint of cream yolks of four eggs one wine glass of sherry lobster fat	one pan of lobs to me one teaspoonful butter one half pint of cream yolks of four eggs one wine glass of sherry lobster fat	0.4	0.2	0.5	0.8812691976880438
so that the justification of state violence on the ground of the protection it gives us from evil disposed persons even if it had some foundation three or four centuries ago has none whatever now	so that the justification of state violence on the ground of the protection it gives us from evil disposed persons even if it had some foundation three or four centuries ago has none whatever now	0.75	0.75	1.0	0.9999999999999993
but surely said margaret facing round you believe in what i said that god gave her life and ordered what kind of life it was to be	a shawly said margaret facing round you believe in what i said that god gave her life and ordered what kind of left was to be	0.45	0.1	0.22222222222222224	0.8594910973769077
at a street corner a black eyed school boy was parting from a rosy faced school girl whose music roll he was reluctantly surrendering	a street corner at black lad's schoolpoy was parting from a rosy faced school girl with music while he was reluctantly surrendering	0.75	0.15	0.19999999999999998	0.8895263965997214
marmalades and jams differ little from each other they are preserves of a half liquid consistency made by boiling the pulp of fruits and sometimes part of the rinds with sugar	marlates and gems differ little from each other their preserves of half liquid consistency made by boiling the pulp of fruit i am sometimes part of the rhymes with sugar	0.75	0.2	0.26666666666666666	0.6979610034181467
the assurance that she possessed some friend in this awful assembly gave her courage to look around and to mark into whose presence she had been conducted	the assurance that she possessed some friend in the soul for assembly gave a courage to look around and to mark into whose presence she had been conducted	0.75	0.45	0.6	0.9238212149880638
the brahman told his story and said to him uncle jackal uncle jackal say what is your judgment	and a broad regold his story and say to him uncle jacko and the tacko say what is your judgment	0.3	0.05	0.16666666666666669	0.680238974043559
the kingdom of heaven however is with the kine and why is it not with the rich	the kingdom of heaven whoever is the dachstein advise it not with the rich	0.45	0.15	0.3333333333333333	0.7001868881439541
two noble gentlemen who had a weakness for strong drink had been made drunk by the partisans of snetkov and a third had been robbed of his uniform	donoble of gentlemen who had a weakness of a strong drink had been made drunk by the partisans of snetkov and a third had been robbed of his uniform	0.65	0.3	0.4615384615384615	0.9024536650183502
that the nun who had died that morning had requested to be buried in the coffin which had served her for a bed and interred in the vault under the altar of the chapel	that the nun who had died that morning had requested to be buried in the coffin which had served her for a bed and intard in the vault under the altar of the chapel	0.65	0.3	0.4615384615384615	0.9937299194500455
at the beginning of the third act i heard the door of the box on which my eyes had been almost constantly fixed open and marguerite appeared	at the beginning of the first act i heard the door of the box on which my eyes had been almost constantly fixed open and marguerite appeared	0.75	0.75	1.0	0.9541875733049525
when he came back to the drawing room a toilet bottle of eau de cologne in his hand with her lace handkerchief he bathed her temples and forehead	when he came back to the drawing room a dark body of oil gloom in his hand with her lace handkerchief he bathed her dimples and forehead	0.75	0.35	0.4666666666666666	0.752666579837431
the kick he had received was a foretaste of what he might expect and after a little consideration he came to the conclusion that his duty was to escape and get back to the cutter as quickly as he could	the kicky had received was a four taste of what he might expect and after a little consideration he came to the conclusion that his duty was to escape and get back to the cutter as quickly as he could	0.75	0.65	0.8666666666666667	0.8874973062820403
well in sober earnest now i would not live thus a twelvemonth to gain all that the king has lost unless it were to give it him again	well in sober earnest now i would not live thus a twelve months to gain all that the king has lost and that it were to give it him again	0.75	0.3	0.39999999999999997	0.9498043590048887
take notice that is not my kind of haughtiness papa if i have any at all which i don't agree to though you're always accusing me of it	take notice that this is not my kind of fortune is papa if i have any at all which i am agreed to though you always at teasing me of it	0.55	0.25	0.45454545454545453	0.6903849725034472
the peasants of the vast antolian plain in central asia minor still call every life giving spring god hath given	the peasants have the vats until you complain of centuries of miner so call every lamp given spring god have given	0.3	0.1	0.33333333333333337	0.5749231735601201
polly felt a very cordial friendship for mister sydney but not one particle of the love which is the only coin in which love can be truly paid	party felt a very cordial friendship for mister sidney but not one particle of the law which is the only kind in which love can be truly paid	0.75	0.35	0.4666666666666666	0.7340085037027465
i have consulted upon this point many ecclesiastics laboring in our lord who occupy themselves in the exercises of the clerical life and who bear wonderful fruit	i have consulted upon this point many ecclesiastics laboring in our lord who occupy themselves in the exercises of the clear a life and who bear one of the fruit	0.65	0.25	0.3846153846153846	0.9246260870215052
every increase in the army of one state with the aim of self defense against its subjects becomes a source of danger for neighboring states and calls for a similar increase in their armies	every increase in the army of one state with the aim of self defense against its subjects becomes a sort of danger for neighbouring states and calls for a similar increase in their armies	0.75	0.75	1.0	0.9854909726039561
i watched her a few moments with a feeling of malevolent gratification then moving towards the door i calmly asked if she had anything more to say	i watch her a few moments to the feeling of malevolent gratification then moving towards the door i call me as if she had anything more to say	0.75	0.25	0.3333333333333333	0.9028399413105793
he could see the ogre standing powerless to hurt him on the other side of the chasm and gnashing his teeth each one of which was as big as a millston	he could see the ogre standing powerless to hurt him on the other side of the chasm and nashing his teeth each one of which was as big as a millstone	0.65	0.45	0.6923076923076923	0.9808027409062063
but if he were destined to meet his myrtilus and his mother in the world beyond the grave what had he not to tell them how sure he was of finding a joyful reception there from both	but if he were destined to meet his virtuous and his mother in the world beyond the grave what had he not to tell them how sure he was a finding a joyful reception there from both	0.45	0.3	0.6666666666666666	0.921696015203545
before reaching his destination he was told that lucas de beaumanoir the grand master of the order of the templars was then on visit to the preceptory	before reaching his destination he will stole that lucas the boehmen while the grand master of the old over the thamelas was then in visit to the perceptory	0.65	0.1	0.15384615384615385	0.722810215258127
so my friend so whip me off this glass neatly bring me hither some claret a full weeping glass till it run over	so my friend so wit me off this glass neatly bring me hither some claret a full weeping glass till it run over	0.3	0.15	0.5	0.9315885194737397
lips religious and fearful tremblingly repeat this passage though he slay me yet will i trust him	lyts predictions and fearful tremblingly will be this passage though he slay me yet till i trust him	0.8	0.25	0.3125	0.8040097991287831
the wooden grin loosened the large eyes turned the hand holding the hard bouquet of carved flowers moved and let the bouquet fall	the wooden grin loosened the large eyes turned a hand holding the hard bouquet of car flowers moved let the bouquet fall	0.25	0.15	0.6	0.9418293685512276
to do this he must scheme lie hid till morning then make for the nearest point and signal for help unless a boat's crew were already searching for him how to escape	to do this he must scheme lie hid till morning then make for the nearest point and signal for help unless the boats crew were already searching for him how to escape	0.45	0.25	0.5555555555555556	0.9849246579108639
and the detective's professional instincts got the upper hand of his friendliness not the least in the world not as much as you do was the cool answer	and the detective's professional instincts got the upper hand of his friendliness not the list in the world not as much as you do was the cool answer	0.15	0.15	1.0	0.9537760340107498
though your worship was not so badly off having in your arms that incomparable beauty you spoke of but i what did i have except the heaviest whacks i think i had in all my life	though your worship was not so bad they ought having in your arms the aim comparable beauty you spoke of but i what did i have except the heaviest wax that i think i had in all my life	0.3	0.15	0.5	0.8309014619303497
the most convincing example of this is to be found in the condition of the working classes of our epoch who are in reality no better than the slaves of ancient times subdued by conquest	the most convincing example of this is to be found in the condition of the working class of our epoch who are in reality no better than the slaves of ancient times subdued by conquest	0.75	0.65	0.8666666666666667	0.9942400133561117
we walked about the fields and the garden no said he stepan vassilievitch everything's well looked after but your garden's neglected	we walked about the fields and the garden no said he stepan arkadyevitch everything's well looked after but two of gardens neglected	0.65	0.45	0.6923076923076923	0.9303799272800312
bring this before your mind and everything else that you must accept with it if you consent when the time arrives to become mine conceal and palliate nothing	bring this before your mind and everything else that you must accept with it if you consent with the time arrives to become mine conceal and pay you to nothing	0.25	0.1	0.4	0.9047200536713866
in sooth thou shalt have one but it shall be one befitting thy maiden size and courage if so small a weapon can be found in all my kingdom	in sooth thou shalt have one but it shall be one be fitting them made in size and courage it so small a weapon can be found in all my kingdom	0.75	0.25	0.3333333333333333	0.9041309077282353
one of my old school teachers whom i have never seen since the spring or summer of eighteen sixty two is stephen b elkins senator from west virginia	one of all school teachers whom i have never seen since the springer summer of eighteen sixty two is stephen be elfins senator from west virginia	0.1	0.1	1.0	0.8459298670932444
old mister dinsmore had accepted a pressing invitation from his granddaughter and her husband to join the party and with the addition of servants it was a large one	old mister dinsmore had accepted a pressing invitation from his granddaughter and her husband to join the party and with the addition of servants that was a large one	0.75	0.75	1.0	0.9954967176322044
when these men in the course of my remonstrance found that i was not going to continue the custom they no longer cared to be communicants	when these men aiming the course of my remonstrance found out that as not going to continue the cousin they no longer cared to be communicants	0.75	0.15	0.19999999999999998	0.8556491781667285
they should be dried in the stove or oven on a sieve and turned every six or eight hours fresh powdered sugar being sifted over them every time they are turned	they should be dried in the stove or oven on a seed and turned every six or eight hours fresh powdered sugar being sifted over them every time they are turned	0.45	0.3	0.6666666666666666	0.9604149112347206
it had suddenly disappeared and in its place stood a beautiful fairy with filmy wings which shone like rainbows in the moonlight	it had suddenly disappeared and in its place stood a beautiful fairy with filmy wings but shone like rainbows in the moonlight	0.2	0.7	1.0	0.9936637496601693
the grave diggers being thus bound to service in the evening in summer and at night in winter in this cemetery they were subjected to a special discipline	the grave diggers being thus bound to severs in the evening in summer and at night in winter in this cemetery they were subjected to a special discipline	0.65	0.45	0.6923076923076923	0.9638671132628008
it was immediately following the rock island robbery at adair iowa that there first appeared a deliberate enlistment of some local papers in missouri to connect us with this robbery	it was immediately following the rock island robbery at eight o'clock that their first appeared a deliberate enlistment of some local papers in missouri to connect us with this robbery	0.4	0.35	0.8749999999999999	0.9307412765961546
i fancied for a moment that i might give myself that happiness for six months you would not have it you insisted on knowing the means	i fancied for a moment that i might give myself that happiness for six months you will not have it you insisted on knowing the means	0.7	0.35	0.5	0.9867562186240008
to be brief he took the materials of which he made a compound mixing them all and boiling them a good while until it seemed to him they had come to perfection	to be brief he took the monsieurs of which he made a compound mixing them all boiling them a good while it until it seemed to him they had come to perfection	0.7	0.25	0.35714285714285715	0.8847844781011612
in spite of this decoration the young man looked poor as poor as a young man could look who had such a fine head and such magnificent eyes	in spite of this declaration the young man looked poor as far as a young man could look who had such a fine head and such magnificent eyes	0.65	0.75	1.0	0.8643641837373792
footnote the fact that in america the abuses of authority exist in spite of the small number of their troops not only fails to disprove this position but positively confirms it	footnote the fact that in america the beasts of authority exists in spite of a small number of their troops not only fails to disprove his position but positively confirms it	0.65	0.65	1.0	0.8887543194176792
the prohibition in the regulation quoted of smoking in saint mary's church referred it may be noted to the act which was held therein	thou probit'st an end the regulations quoted as a smoking in saint mary's church referred to it may be noted to the act which was held therein	0.3	0.2	0.6666666666666667	0.879531187936603
the first man making a shakedown will get the same treatment we're going to use on the stonewall boys you'll get double pay here and you can live on it	the first man making a shake down we'll get the same treatment we're going to use on the stone wall boys you'll get double pay here and you can live on it	0.65	0.25	0.3846153846153846	0.8616316433803158
fats place was still open though the crooked tables had been removed gordon dropped to a stool slipping off his helmet	fat's place was still open though the crooked tables had been removed gordon dropped to a stool slipping off his helmet	0.65	0.45	0.6923076923076923	0.9630290445416324
the jury returned from considering their verdict there was a flutter an excited murmur a deathlike hush	the jury turned from considering their verdict there was a flutter an excited murmur at that like hush	0.6	0.3	0.5	0.9255650241085637
why did he create the deformed and helpless why did he create the criminal the idiotic the insane	why did he create the deformed and helpless why did he create a criminal the idiotic the insane	0.25	0.25	1.0	0.9928048135663063
two months after this incident the same persecutors again entered our home in the dead of the night and at the point of a pistol tried to force my mother to set fire to her own home	two months after this incident the same persecutors again entered our home in the day of the night and at the point of a pistol tried to force my mother to set fire to her own home	0.65	0.65	1.0	0.9894806717211778
as he lay upon his bed racked with pain and mental agony and filled with the fear of rapidly approaching death he heard a voice address him	a sea lay upon his bed rocked with pain a mental agony and filled with a fear of rapidly approaching death he heard a voice address him	0.75	0.6	0.7999999999999999	0.9070014293316639
because there have been bad priests because sagittaire bishop of gap was the brother of salone bishop of embrun and because both of them followed mommol	because there have been bad priests because sanitar bishop of ghap was a brother of saloon bishop of edinburgh and because both of them called malo	0.2	0.25	1.0	0.7476732602287691
now leave and take your half a man with you tossing his gun up across his left arm and cocking it when he says this	now leave and take your half a man with you tossing he has gone up across his left arm and cocking it when he says this	0.25	0.15	0.6	0.9378138950543009
by the next i shall be gone into kent and my other journey is laid aside which i am not displeased at because it would have broken our intercourse very much	by the next i shall be gone into kent and my other journey is laid aside which i am not displeased at because he would have broken owing to close very much	0.65	0.25	0.3846153846153846	0.9441599505474212
even derelicts and failures had to eat there were stores and shops throughout the district which eked out some kind of a marginal living	even derelicts and failures had to be there were stories and shops throughout the district which eat out some kind of a marginal living	0.75	0.45	0.6	0.9068489938709543
it is this if by any chance you don't leave saint wode's annie i hope you will allow me to be your roomfellow again next term	it is this if by any chance you don't be saint words any i hope you will allow me to be a room fellow again next time	0.65	0.15	0.23076923076923075	0.7956955791949355
i know not how my brother comes to be so well informed as you say but i am certain he knows the utmost of the injuries you have received from her	i know not how my brother comes to be so well informed as you say but i am certain he knows yet most of the injuries you have received from her	0.75	0.75	1.0	0.9769470112628738
he found the place without a light in it stumbled over something on the floor and there was ali's body with the head busted in and this heavy candlestick near it	he found the place about arriving stumbled over something on the floor and there was always body with a head busted in in in this heavy candle stick near it	0.6	0.1	0.16666666666666669	0.8351703471186693
said the prime minister we can hardly be supposed to supply a released prisoner with a brass band how on earth could we defend it on the estimates	said a prime minister begin hardly be supposed to supply our list prisoner with a brass band how on earth could we defend it on the estimates	0.3	0.1	0.33333333333333337	0.9047019950126737
the residue may be set aside for the detection of the metallic poisons if suspected expel the alcohol by careful evaporation	the residue may be set aside for the detection of the metallic poisons of suspected expelled the echo of a careful evaporation	0.65	0.25	0.3846153846153846	0.8691175803421621
i want to talk over darcy's case with you the colonel had said and the two had talked had thought had talked again and now were silent for a time	i want a talk over darcy's case with you the colonel had said and the two had talked had thought had talked again and now were silent for a time	0.65	0.6	0.923076923076923	0.9863090860758407
when we got there she set me down in a split bottomed chair and set herself down on a little low stool in front of me holding both of my hands and says	when we got there she set me down in a split bottom chair and set herself down on a little low stool in front of me holding both of my hands and says	0.65	0.65	1.0	0.9979823635220872
they're done for said the schoolmaster in a low key to the chouette out with your vitriol and mind your eye	that don't fall said the school master in a low key to the sweat out with the of the trail and mind your eye	0.3	0.1	0.33333333333333337	0.6090589968150191
six stepped to the front sheriff glispin colonel t l vought b m rice g a bradford c a pomeroy and s j severson	six step to the front sheriff's husband colonel t o'clock b am rice g a bradford c a pomeroi and as j seversan	0.1	0.1	1.0	0.7949144545290602
once only somebody spoke and then it was an emphatic bit of profanity from doctor stewart when he ran into a wire fence	was only somebody spoke and then it goes an emphatic feat of profanity from doctor stewart when he running to a wire fence	0.3	0.15	0.5	0.9161338951107469
it was claimed by people of liberty that they positively recognized among the robbers oll shepherd red monkers and bud pence who had seen service with quantrell	it was claimed that people of liberty that they positively recognized among the robbers all shepherd red mocres and bloodpence who had seen service with quantrell	0.4	0.2	0.5	0.889618511999327
in the social conception of life it is supposed that since the aim of life is found in groups of individuals individuals will voluntarily sacrifice their own interests for the interests of the group	in the social conception of life it is supposed that since the aim of life is found in groups of individuals will fall entirely sacrifice their own interests for the interests of the group	0.75	0.3	0.39999999999999997	0.9723257834590944
she had been consumed by the passion of sympathy it had crumpled her into as many creases as an old glazed distended glove	she had been consumed by the passion of sympathy it had crumbled her into as many creases as an earl of glazed descended glove	0.75	0.45	0.6	0.9293350629603169
how can we account for the wild beasts that devour human beings for the fanged serpents whose bite is death	how can the account for the rhine beats that the four human beings for the fanned seconds whose bite is death	0.4	0.1	0.25	0.5715496874291484
i am sure i kissed liddy and i have had terrible moments since when i seem to remember kissing mister jamieson too in the excitement	i'm sure i guess leaving and i've had several momentses when i seemed to remember guessing mister jameson too would be excitement	0.55	0.15	0.2727272727272727	0.5973778269141278
honour to myrtilus and his art but he trusted this noble festal assemblage would pardon the unintentional deception and aid his prayer for recovery	honor to mertelis and his art but he trusted the noble feast till assemblage would part in the unintentional deception and aid his prayer for recovery	0.65	0.3	0.4615384615384615	0.8151112523468297
no sir what know ye not that your body is the temple of the holy ghost which is in you which ye have of god and ye are not your own	no sir what know ye not that your body is the temple of the holy ghost which is in you which ye have of god and ye are not your own	0.75	0.9	1.0	0.9999908911923134
the champions of the social conception of life usually try to connect the idea of authority that is of violence with the idea of moral influence but this connection is quite impossible	the champions of the social conception of life usually try to connect the idea of authority that is of violence with the idea of moral influence but this connection is quite impossible	0.65	0.65	1.0	0.9999995195104491
and what's more the landowner went on leaning his elbows on the window and chatting on my son i must tell you has no taste for it	and once more the land on a went on leaning his elbows in the window and chapping on my son i must tell you has no taste for it	0.25	0.1	0.4	0.8364627971479168
when they saw i understood them not and made them no answer one of them came forward and said to me in arabic peace be with thee o my brother	when thy sore i understood them not and made them no answer one of them came forward and said to me in arabic peace be with thee i my brother	0.7	0.25	0.35714285714285715	0.9203466910571143
the residue of the material after digestion with hydrochloric acid and potassium chlorate may have to be examined for silver lead and barium	the residue of the material after a gesture was hydrocloque acid and potassium chlorid may have to be examined for silver let and barium	0.75	0.2	0.26666666666666666	0.8630774307147726
as they were in no haste and the confinement of a railroad car would be very irksome to the younger children it had been decided to make the journey by water	as they were in no haste and the confinement of a railroad car will be very irksome to the younger children it had been decided to make the journey by water	0.75	0.75	1.0	0.9943336944258345
a foolish little speech to make to a dog but you see polly was only a tender hearted girl trying to do her duty	a foolish little speech to make to a dark but you see polly was only a tender hearted girl trying to have judy	0.65	0.2	0.3076923076923077	0.793528223243531
and as for the household matters missus greaves must be very particular in keeping her accounts we must go upon an entirely new plan	and as for the household matters missus greeb's must be very particular in keeping her accounts we must go up in an entirely new plan	0.45	0.45	1.0	0.9382612024410227
i knew well enough that he might be carried thousands of miles in the box car locked in perhaps without water or food	i knew well enough that he might be carried thousand of miles in buck's scar locked aim perhaps without water or fool	0.45	0.25	0.5555555555555556	0.749900130528061
though so loud a denial is written on your face i persist in my conviction and that no idle delusion ensnares me i can prove	though so loud a denial is written on your face i persist in my conviction and that no i don't delusion and snaps me i can prove	0.65	0.2	0.3076923076923077	0.929079722688467
it was that indescribable something which women are quick to see and feel in men who have been blessed with wise and good mothers	it was that indescribable something which women oplice to see and feed and men who have been blessed the wise and good mothers	0.75	0.15	0.19999999999999998	0.8264780278269303
he squatted on his haunches examining the carved wooden figure attentively and felt convinced that once alive the boy would be an ideal and happy companion	he squatted on his haunches examined the carved wooden figure attentively and felt convinced that once alive the boy would be an ideal and happy companion	0.75	0.75	1.0	0.9964127476559366
